date,update_time,alpha,lambda,current_soc_kwh,previous_contract_total_kwh,scenario_count,J_fix_yuan,J_roll_yuan,V_yuan,relative_value_percent,relative_value_reason,fixed_expected_emergency_cost_yuan,fixed_cvar_yuan,roll_adjustment_cost_yuan,roll_expected_emergency_cost_yuan,roll_cvar_yuan,roll_increase_kwh,roll_decrease_kwh,confidence_rho,classification,reconstructed_J_roll_difference,fixed_max_violation,roll_max_violation,fixed_primary_status,fixed_secondary_status,roll_primary_status,roll_secondary_status
2025-02-25,18:00,0.85,0.25,10657.43051536493,15305.051958655182,14,348.063991241012,244.72740296025515,103.33658828075684,29.688962627910247,defined,171.52934365095717,706.1385903602193,167.60719064394254,28.920079618617233,192.80053079078152,95.31631451912159,0.0,0.5,positive,0.0,1.0000002248489182e-07,1.0000005090660125e-07,optimal,optimal,optimal,optimal
2025-02-26,06:00,0.85,0.25,9757.763034185617,39428.643060135684,14,1068.287924591416,967.990184400101,100.29774019131492,9.388643069205843,defined,427.42597203243406,2563.4478102359276,410.9379769432075,210.5849996155878,1385.8688313652226,386.5166818609654,0.0,0.5725853594492636,positive,0.0,1.0000030670198612e-07,1.0000212569138967e-07,optimal,optimal,optimal,optimal
2025-02-26,12:00,0.85,0.25,5911.272824093026,31960.308779273742,14,4275.494481909715,2100.1875646930703,2175.306917216645,50.87848730528617,defined,2694.221161999513,6325.093279640811,1446.9137388837612,256.07378106418963,1588.800178980478,1534.1813622283537,0.0,0.6948286788827562,positive,0.0,1.0000258043874055e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-02-26,18:00,0.85,0.25,10570.369490919165,15612.4089175583,14,734.039787471396,388.3978230137283,345.6419644576677,47.08763344400274,defined,438.57566702024184,1181.8564818046166,311.2776106974167,28.920079618616853,192.800530790779,174.17913595052886,0.0,0.5,positive,0.0,1.000001930151484e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-02-27,06:00,0.85,0.25,9914.937802592593,40371.4006967079,14,793.7632265956036,575.1143699301165,218.64885666548707,27.545853642434047,defined,350.624155457268,1772.5562845533423,532.6748605477886,17.51555216174825,99.69582888231841,630.5224672107216,424.2187402268728,0.5833796644757399,positive,0.0,9.999985195463523e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-02-27,12:00,0.85,0.25,6810.896098473592,31064.048654863942,14,159.55548446570248,107.65292470664946,51.90255975905302,32.52947395249821,defined,71.24867560467659,353.2272354441035,-8.004430252093895,49.44016193331653,264.8687721017073,22.764338949580633,168.30914781280853,0.694164167752262,positive,0.0,9.999999406318238e-08,1.0000013617172954e-07,optimal,optimal,optimal,optimal
2025-02-27,18:00,0.85,0.25,10492.853514435576,15285.793597084956,14,827.4034589392131,441.0835355507725,386.3199233884406,46.69063432291288,defined,486.5098447834809,1363.5744566229291,378.5327802379633,23.456533242303454,156.37688828202303,236.40130429491688,0.0,0.5,positive,0.0,9.999985195463523e-08,9.99999087980541e-08,optimal,optimal,optimal,optimal
2025-02-28,06:00,0.85,0.25,5897.26331508687,11435.725796347968,14,277.9797902448597,71.74933093651185,206.23045930834786,74.18901177193092,defined,169.5562979508054,433.69396917621737,-1.0054813064090808,28.559402305338555,176.78163975032953,110.37349234353968,256.73060651238336,0.5840047976994293,positive,0.0,1.0000002248489182e-07,9.99999087980541e-08,optimal,optimal,optimal,optimal
2025-02-28,12:00,0.85,0.25,9008.675379542656,11178.995189835587,14,118.80565935415837,111.91947216467193,6.886187189486435,5.79617774685193,defined,52.86616997824458,263.7579575036551,36.194197253584115,31.869889963082326,175.42153979202197,28.030641940221216,0.0,0.6861676199693404,positive,0.0,9.999999406318238e-08,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-02-28,18:00,0.85,0.25,9801.177042646605,8028.35129607019,14,192.14807267859942,161.66621369670355,30.48185898189587,15.863733919872306,defined,78.01735141674722,456.52288504740875,80.37565253837911,30.483960434371664,203.2264028958111,63.24818582666916,0.0,0.5,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-03-01,06:00,0.85,0.25,9476.493539225963,12829.79651343381,14,64.0085095803811,-185.96436963651365,249.97287921689474,390.53069795818607,defined,24.003191151142868,160.02127371695295,-261.2271570859805,28.223545293550067,188.15696862366707,10.125808099325695,906.3731452296818,0.5715688806782705,positive,0.0,1.000000082740371e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-03-01,12:00,0.85,0.25,10647.098303007504,11933.549176303455,14,51.211780028378314,-32.39555300127448,83.60733302965279,163.25801013618923,defined,19.204417559888856,128.02944987395784,-83.6073329296528,19.204417473141866,128.02944982094579,0.0,208.50880986679704,0.6753199760646394,positive,0.0,1.000000082740371e-07,9.999986616548995e-08,optimal,optimal,optimal,optimal
2025-03-01,18:00,0.85,0.25,9981.741764658747,8103.9720326442475,14,208.36936402627083,175.11001751361096,33.259346512659874,15.961725788281717,defined,84.91035049623954,493.8360541201252,90.87646829888156,31.587580955523517,210.58387303682346,105.16876082954576,0.0,0.5,positive,0.0,9.999999406318238e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-03-02,06:00,0.85,0.25,10010.93888888889,50098.620126493865,14,1413.6678256499426,659.764761701284,753.9030639486587,53.32957645846166,defined,825.9992962455373,2350.674117617621,524.751238569565,50.630071174394594,337.53380782929736,506.2123430922153,309.29524228590446,0.5859467581707153,positive,0.0,1.0000098882301245e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-03-02,12:00,0.85,0.25,8239.72190930356,38724.08356673574,14,97.75476146733173,-803.6275619197777,901.3823233871094,922.0853387160467,defined,37.41258659141989,241.36869950364738,-877.3850323200699,27.6590514001096,184.3936760007306,27.880545108560113,2703.999880281309,0.6744831662607093,positive,0.0,1.000000082740371e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-03-02,18:00,0.85,0.25,10508.31586728973,15333.764529951368,14,906.0367656716091,442.8670894446252,463.16967622698394,51.120406342854594,defined,572.5109521297242,1334.1032541675397,315.5572380500763,47.74119427295583,318.27462848637214,215.85281610078533,0.0,0.5,positive,0.0,1.0000053407566156e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-03-03,06:00,0.85,0.25,10210.026356018529,52113.47688539549,14,917.472356552326,-710.4652937259391,1627.9376502782652,177.4372425122129,defined,561.9695782512161,1422.0111132044394,-847.7018390148824,51.84264564403873,341.57559857961826,252.6541352027806,3599.8293946114527,0.5977997556604822,positive,0.0,1.0000042038882384e-07,9.999962458095979e-08,optimal,optimal,optimal,optimal
2025-03-03,12:00,0.85,0.25,8406.275256318928,35618.872299860624,14,455.5160438107513,-380.72123867881686,836.2372824895681,183.5802040019893,defined,244.778504311257,842.9501579979772,-493.2221799184807,43.17892612462298,277.2880604601635,136.67634954050231,2324.883547678841,0.6631549236624823,positive,0.0,1.0000002248489182e-07,9.99999087980541e-08,optimal,optimal,optimal,optimal
2025-03-03,18:00,0.85,0.25,10620.737480196718,15471.21175048259,14,285.43227020600204,214.88517177984534,70.54709842615671,24.71588036462783,defined,141.9976721747517,573.7383921250015,103.48706204765523,41.7742911495713,278.49527433047524,99.12991253702941,0.0,0.5,positive,0.0,1.0000002248489182e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-03-04,06:00,0.85,0.25,10005.065740740742,43270.53840568003,14,847.0145048770457,717.6366455359293,129.3778593411164,15.27457423647038,defined,324.41331742233666,2090.404749818836,506.7296266927122,79.09013206620648,527.2675471080429,609.7434385439817,0.0,0.6143047116896048,positive,0.0,9.999985195463523e-08,9.999894245993346e-08,optimal,optimal,optimal,optimal
2025-03-04,12:00,0.85,0.25,7863.500210780789,32353.266026516845,14,1.0000000000000006e-07,-314.92399295372235,314.92399305372237,,abs(J_fix)<=VALIDATION_TOL,8.000000000000005e-08,8.000000000000003e-08,-317.7463494465805,1.0583836848218133,7.055891232145421,0.0,1077.652232638126,0.6618508705692833,positive,0.0,1.0000000000000006e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-03-04,18:00,0.85,0.25,10289.390544048716,15445.794691666664,14,920.164555573731,451.3039252228583,468.8606303508727,50.95399812031815,defined,593.6393418080794,1306.1008550626066,336.8441607098296,42.922411692385786,286.1494112825718,262.5331557894935,0.0,0.5,positive,0.0,9.999985195463523e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-03-05,06:00,0.85,0.25,9900.021737553572,47513.468292276135,14,22.53603473337882,-730.8143854312957,753.3504201646746,3342.870336674019,defined,8.451013083516814,56.34008659944803,-814.6995820336139,31.456948725869275,209.71299150579512,0.0,2292.025811626787,0.615307660510601,positive,0.0,1.0000002959031917e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-03-05,12:00,0.85,0.25,8786.186975559325,34153.17565612246,14,65.66590149831431,-1153.2605017621477,1218.926403260462,1856.2547310673142,defined,24.624713112008074,164.16475354522495,-1201.8218090513276,18.210490233442496,121.40326822294995,42.408666416667245,4186.743736767983,0.6095466662302056,positive,0.0,9.999999406318238e-08,9.999939720728435e-08,optimal,optimal,optimal,optimal
2025-03-05,18:00,0.85,0.25,10439.613576978823,15584.290888868485,14,919.2302424768031,446.16716968264467,473.0630727941585,51.46295791134138,defined,596.3060845839411,1291.6966315714483,331.93989235948,42.835228996186736,285.5681933079117,229.723593653406,0.0,0.5,positive,0.0,1.0000007932831068e-07,1.0000024985856726e-07,optimal,optimal,optimal,optimal
2025-03-06,06:00,0.85,0.25,9985.965740740741,41552.85855284004,14,168.98028518517438,64.44691844855615,104.53336673661823,61.86127962919875,defined,66.00011284852938,411.92068934658,-72.5237123071093,51.53967630122281,341.72381781777057,20.906203561153916,353.36381513795936,0.6267243695810517,positive,0.0,9.999999406318238e-08,9.999993721976352e-08,optimal,optimal,optimal,optimal
2025-03-06,12:00,0.85,0.25,6773.018190909886,33008.52203136458,14,4.76795162258227,-316.00329823364984,320.7712498562321,6727.653198849068,defined,1.7879819086088011,11.919878855893876,-316.00329823364984,0.0,0.0,5.364711850312233,825.5948959975979,0.592395757172064,positive,0.0,1.0000000116860974e-07,9.999973826779751e-08,optimal,optimal,optimal,optimal
2025-03-06,18:00,0.85,0.25,10482.86622595108,15113.162903287595,14,1065.732065032861,436.20161124369645,629.5304537891647,59.070236736262,defined,756.5105625840431,1236.8860097952722,420.0949502637858,8.59021918928569,30.065767162499917,274.4149710806819,0.0,0.5,positive,0.0,1.0000030670198612e-07,9.999951089412207e-08,optimal,optimal,optimal,optimal
2025-03-07,06:00,0.85,0.25,6824.74385,12641.790923203018,14,1.0000000000000005e-07,-532.89760794437,532.8976080443699,,abs(J_fix)<=VALIDATION_TOL,8.000000000000004e-08,8.000000000000003e-08,-532.89760794437,0.0,0.0,0.0,1314.1281781432524,0.6247225147424333,positive,0.0,1.0000000000000005e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-03-07,12:00,0.85,0.25,10742.266390068806,11327.662745059766,14,1.0000000000000005e-07,-81.41282103527814,81.41282113527814,,abs(J_fix)<=VALIDATION_TOL,7.586206896551728e-08,9.655172413793106e-08,-84.31269078873976,1.087451157548106,7.249674383654039,0.0,198.46224014991552,0.5933547259654912,positive,0.0,1.0000000000000005e-07,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-03-07,18:00,0.85,0.25,9874.255200949774,7936.477327347575,14,42.54816754954287,29.915623548678184,12.632544000864684,29.689983678275723,defined,18.384837367009748,96.65332073013249,28.56464493801002,0.506616979000562,3.377446526670413,45.06636214776263,0.0,0.5,positive,0.0,1.0000000116860974e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-03-08,06:00,0.85,0.25,5442.553655185178,11247.268554143075,14,1.0000000000000005e-07,-57.910952309189405,57.910952409189406,,abs(J_fix)<=VALIDATION_TOL,8.000000000000004e-08,8.000000000000003e-08,-61.92088118363872,1.503723327918492,10.024822186123277,0.0,146.20485512632732,0.6466203253419684,positive,0.0,1.0000000000000005e-07,9.999971695151544e-08,optimal,optimal,optimal,optimal
2025-03-08,12:00,0.85,0.25,10514.149059999992,11101.06369901675,14,50.073353559246385,43.17721274657668,6.896140812669707,13.772077008004366,defined,18.887132732768013,124.74488330591348,6.244146336619735,13.849899903733851,92.33266602489238,34.74241894444293,37.236187666913054,0.5788451861355582,positive,0.0,1.0000001537946446e-07,1.0000001537946446e-07,optimal,optimal,optimal,optimal
2025-03-08,18:00,0.85,0.25,9948.475023636267,8150.724205420851,14,1.0000000000000002e-07,-17.776181827324628,17.77618192732463,,abs(J_fix)<=VALIDATION_TOL,7.74193548387097e-08,9.032258064516131e-08,-18.701801371208482,0.34710732895644547,2.3140488597096365,1.093038576982508e-06,39.97950953234664,0.5,positive,0.0,1.0000000000000002e-07,9.999998695775503e-08,optimal,optimal,optimal,optimal
2025-03-09,06:00,0.85,0.25,9970.483333333334,44778.800533297974,14,1.324347059613138,-1782.7164020378482,1784.0407490974612,134710.9684087347,defined,0.49663019749538223,3.310867448471023,-1784.0407489974614,0.4966301098549223,3.310867399032815,0.0,5373.314638120339,0.6451156423535155,positive,0.0,1.0000000028043132e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-03-09,12:00,0.85,0.25,7161.749541985683,30726.726363903937,14,192.9298203853892,-263.40996109929324,456.3397814846825,236.53149138537302,defined,97.4255850325876,382.0169414112064,-310.8522208358833,17.790847401221278,118.60564934147517,127.16032797070815,1605.3172853596384,0.561685315085434,positive,0.0,9.999999406318238e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-03-09,18:00,0.85,0.25,10444.541811489946,15459.415650557825,14,827.2808032009459,343.750982307938,483.5298208930079,58.44808909165017,defined,578.6914600980687,994.3573724115089,335.19317225819435,4.4301544388373575,16.510622443625046,203.61991251827288,0.0,0.5,positive,0.0,1.0000007932831068e-07,1.0000064776249928e-07,optimal,optimal,optimal,optimal
2025-03-10,06:00,0.85,0.25,9894.920380828782,41557.84830735393,14,856.7384098022422,644.7076194977699,212.03079030447236,24.748603293438734,defined,333.54673219429117,2092.7667104318043,526.6587459807472,44.26832756888349,295.1221837925566,526.2405220346959,153.19807203604103,0.6591773041260458,positive,0.0,9.999996564147295e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-03-10,12:00,0.85,0.25,6358.900500341447,32974.97942689917,14,19.34087926466872,-186.4171093956546,205.75798866032332,1063.850230615912,defined,7.252829785380658,48.35219791715226,-186.4171093956546,0.0,0.0,21.947598162760073,622.7768383030666,0.5694817941234427,positive,0.0,9.999999761589606e-08,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-03-10,18:00,0.85,0.25,10521.50828848277,15425.181829031073,14,673.4981466768169,326.25491412067197,347.2432325561449,51.55815710399752,defined,458.25377398694144,860.9774907595016,275.0921867457245,26.324482519152543,99.35297942317966,173.66627076384017,0.0,0.5,positive,0.0,9.999985195463523e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-03-11,06:00,0.85,0.25,9982.150925925926,32712.977561650205,14,9390.989480848632,4218.824671036839,5172.164809811792,55.07582369631619,defined,6053.241334889348,13350.992583837138,3653.2716717685976,212.26691075800667,1413.1443540409412,4572.156939931336,0.0,0.636085468987753,positive,0.0,9.999712347052991e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-03-11,12:00,0.85,0.25,6109.858200555922,31871.951489545827,14,444.6910787940441,321.6502194911656,123.04085930287846,27.66883914931518,defined,209.3266217498008,941.4578281769732,314.53193134095505,2.669358056328963,17.79572037552642,402.5881957329689,11.525150247544843,0.5680371344828185,positive,0.0,1.0000007932831068e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-03-11,18:00,0.85,0.25,10498.082938988802,15353.836752118315,14,956.3679264431266,400.26631523357986,556.1016112095467,58.147246037178455,defined,682.1896302958196,1096.7131845892284,383.21020526024074,7.41187947967812,38.576921974643994,245.42649512201712,0.0,0.5,positive,0.0,1.0000007932831068e-07,9.999979511121637e-08,optimal,optimal,optimal,optimal
2025-03-12,06:00,0.85,0.25,9413.441277808648,44534.71927708824,14,0.9957472642500199,-2192.232932769055,2193.228680033305,220259.57376696466,defined,0.3734052742255102,2.489367960098039,-2193.2286799333046,0.37340518659375765,2.4893679106250506,0.0,6576.86856637878,0.6560580958531174,positive,0.0,1.0000000039145363e-07,9.999894245993346e-08,optimal,optimal,optimal,optimal
2025-03-12,12:00,0.85,0.25,7782.222046740122,30303.47547614995,14,103.1909349843088,-313.1592508167749,416.3501858010837,403.47554352947174,defined,44.3139541839,235.50792320163518,-331.61761849347795,6.921887878763653,46.145919191757685,122.39217599430538,1756.9752543916945,0.5399984401412427,positive,0.0,1.000000082740371e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-03-12,18:00,0.85,0.25,10418.693190185186,15425.291682568379,14,733.3005475761279,332.29704510794824,401.00350246817965,54.68474062833688,defined,504.28006546912263,916.0819284280211,305.71868440462237,10.782700944418044,63.18263903563147,170.8135700101381,0.0,0.5,positive,0.0,9.999996564147295e-08,9.99999087980541e-08,optimal,optimal,optimal,optimal
2025-03-13,06:00,0.85,0.25,9504.196582685176,42679.84580772276,14,212.9194555482356,-9.567915552063702,222.4873711002993,104.49367838529729,defined,102.20075970991506,442.8747833532821,-102.29614309371391,42.1322632925635,202.38385699634682,107.17861802568461,782.0166470226447,0.6387062446289143,positive,0.0,9.999996564147295e-08,9.999997274690031e-08,optimal,optimal,optimal,optimal
2025-03-13,12:00,0.85,0.25,8749.955339860358,30871.65587222037,14,105.63725283795303,-172.73389922150892,278.37115205946196,263.51608412846724,defined,43.979717837785984,246.63014000066818,-202.10916665324294,11.01572528690026,73.43816857933507,59.73586954010041,1176.2710870449866,0.5458782883609149,positive,0.0,9.999999406318238e-08,1.0000002248489182e-07,optimal,optimal,optimal,optimal
