Hour,Region,GPU_Demand
258,RegionE,329
258,RegionF,32
259,RegionA,2
259,RegionB,140
259,RegionC,156
259,RegionD,187
259,RegionE,137
259,RegionF,149
260,RegionA,295
260,RegionB,23
260,RegionC,0
260,RegionD,273
260,RegionE,157
260,RegionF,110
261,RegionA,19
261,RegionB,34
261,RegionC,51
261,RegionD,95
261,RegionE,178
261,RegionF,135
262,RegionA,75
262,RegionB,40
262,RegionC,25
262,RegionD,196
262,RegionE,104
262,RegionF,54
263,RegionA,23
263,RegionB,59
263,RegionC,97
263,RegionD,92
263,RegionE,87
263,RegionF,258
264,RegionA,83
264,RegionB,84
264,RegionC,0
264,RegionD,156
264,RegionE,0
264,RegionF,19
265,RegionA,94
265,RegionB,114
265,RegionC,113
265,RegionD,340
265,RegionE,0
265,RegionF,55
266,RegionA,24
266,RegionB,102
266,RegionC,19
266,RegionD,347
266,RegionE,456
266,RegionF,68
267,RegionA,26
267,RegionB,107
267,RegionC,9
267,RegionD,85
267,RegionE,155
267,RegionF,134
268,RegionA,11
268,RegionB,72
268,RegionC,20
268,RegionD,252
268,RegionE,57
268,RegionF,152
269,RegionA,58
269,RegionB,29
269,RegionC,0
269,RegionD,99
269,RegionE,171
269,RegionF,245
270,RegionA,169
270,RegionB,91
270,RegionC,28
270,RegionD,453
270,RegionE,73
270,RegionF,183
271,RegionA,28
271,RegionB,99
271,RegionC,35
271,RegionD,125
271,RegionE,427
271,RegionF,278
272,RegionA,36
272,RegionB,14
272,RegionC,19
272,RegionD,77
272,RegionE,8
272,RegionF,200
273,RegionA,48
273,RegionB,126
273,RegionC,18
273,RegionD,106
273,RegionE,122
273,RegionF,285
274,RegionA,56
274,RegionB,40
274,RegionC,38
274,RegionD,15
274,RegionE,93
274,RegionF,21
275,RegionA,63
275,RegionB,125
275,RegionC,93
275,RegionD,447
275,RegionE,171
275,RegionF,228
276,RegionA,46
276,RegionB,8
276,RegionC,53
276,RegionD,229
276,RegionE,167
276,RegionF,0
277,RegionA,37
277,RegionB,129
277,RegionC,26
277,RegionD,91
277,RegionE,171
277,RegionF,60
278,RegionA,12
278,RegionB,21
278,RegionC,89
278,RegionD,395
278,RegionE,193
278,RegionF,41
279,RegionA,101
279,RegionB,61
279,RegionC,87
279,RegionD,186
279,RegionE,105
279,RegionF,131
280,RegionA,97
280,RegionB,9
280,RegionC,0
280,RegionD,202
280,RegionE,186
280,RegionF,53
281,RegionA,70
281,RegionB,3
281,RegionC,65
281,RegionD,225
281,RegionE,131
281,RegionF,136
282,RegionA,108
282,RegionB,360
282,RegionC,3
282,RegionD,120
282,RegionE,0
282,RegionF,10
283,RegionA,34
283,RegionB,21
283,RegionC,50
283,RegionD,420
283,RegionE,0
283,RegionF,16
284,RegionA,46
284,RegionB,90
284,RegionC,80
284,RegionD,265
284,RegionE,69
284,RegionF,9
285,RegionA,15
285,RegionB,68
285,RegionC,32
285,RegionD,173
285,RegionE,17
285,RegionF,0
286,RegionA,10
286,RegionB,202
286,RegionC,43
286,RegionD,96
286,RegionE,17
286,RegionF,59
287,RegionA,26
287,RegionB,122
287,RegionC,47
287,RegionD,149
287,RegionE,110
287,RegionF,29
288,RegionA,57
288,RegionB,41
288,RegionC,5
288,RegionD,193
288,RegionE,121
288,RegionF,296
289,RegionA,22
289,RegionB,30
289,RegionC,13
289,RegionD,82
289,RegionE,294
289,RegionF,203
290,RegionA,41
290,RegionB,165
290,RegionC,155
290,RegionD,365
290,RegionE,184
290,RegionF,85
291,RegionA,27
291,RegionB,48
291,RegionC,33
291,RegionD,84
291,RegionE,86
291,RegionF,0
292,RegionA,27
292,RegionB,71
292,RegionC,50
292,RegionD,5
292,RegionE,0
292,RegionF,723
293,RegionA,17
293,RegionB,133
293,RegionC,0
293,RegionD,324
293,RegionE,2
293,RegionF,180
294,RegionA,16
294,RegionB,18
294,RegionC,56
294,RegionD,252
294,RegionE,21
294,RegionF,280
295,RegionA,66
295,RegionB,44
295,RegionC,7
295,RegionD,215
295,RegionE,55
295,RegionF,0
296,RegionA,68
296,RegionB,2
296,RegionC,6
296,RegionD,25
296,RegionE,61
296,RegionF,5
297,RegionA,102
297,RegionB,68
297,RegionC,3
297,RegionD,134
297,RegionE,104
297,RegionF,64
298,RegionA,16
298,RegionB,48
298,RegionC,42
298,RegionD,332
298,RegionE,0
298,RegionF,79
299,RegionA,22
299,RegionB,28
299,RegionC,130
299,RegionD,238
299,RegionE,56
299,RegionF,247
300,RegionA,23
300,RegionB,26
300,RegionC,14
300,RegionD,4
300,RegionE,320
300,RegionF,82
301,RegionA,127
301,RegionB,19
301,RegionC,47
301,RegionD,261
301,RegionE,124
301,RegionF,213
302,RegionA,8
302,RegionB,22
302,RegionC,14
302,RegionD,311
302,RegionE,7
302,RegionF,56
303,RegionA,20
303,RegionB,15
303,RegionC,105
303,RegionD,237
303,RegionE,177
303,RegionF,35
304,RegionA,9
304,RegionB,99
304,RegionC,263
304,RegionD,158
304,RegionE,37
304,RegionF,255
305,RegionA,65
305,RegionB,74
305,RegionC,19
305,RegionD,95
305,RegionE,303
305,RegionF,233
306,RegionA,58
306,RegionB,39
306,RegionC,4
306,RegionD,108
306,RegionE,48
306,RegionF,190
307,RegionA,29
307,RegionB,17
307,RegionC,39
307,RegionD,146
307,RegionE,132
307,RegionF,174
308,RegionA,73
308,RegionB,1
308,RegionC,12
308,RegionD,341
308,RegionE,381
308,RegionF,67
309,RegionA,21
309,RegionB,87
309,RegionC,6
309,RegionD,36
309,RegionE,185
309,RegionF,20
310,RegionA,29
310,RegionB,33
310,RegionC,7
310,RegionD,162
310,RegionE,31
310,RegionF,29
311,RegionA,18
311,RegionB,6
311,RegionC,86
311,RegionD,271
311,RegionE,95
311,RegionF,96
312,RegionA,25
312,RegionB,22
312,RegionC,12
312,RegionD,140
312,RegionE,7
312,RegionF,288
313,RegionA,45
313,RegionB,126
313,RegionC,8
313,RegionD,246
313,RegionE,230
313,RegionF,7
314,RegionA,133
314,RegionB,253
314,RegionC,8
314,RegionD,245
314,RegionE,305
314,RegionF,369
315,RegionA,5
315,RegionB,9
315,RegionC,144
315,RegionD,179
315,RegionE,361
315,RegionF,95
316,RegionA,113
316,RegionB,80
316,RegionC,38
316,RegionD,238
316,RegionE,134
316,RegionF,5
317,RegionA,8
317,RegionB,37
317,RegionC,177
317,RegionD,366
317,RegionE,135
317,RegionF,19
318,RegionA,125
318,RegionB,77
318,RegionC,142
318,RegionD,555
318,RegionE,1
318,RegionF,195
319,RegionA,39
319,RegionB,0
319,RegionC,42
319,RegionD,244
319,RegionE,129
319,RegionF,78
320,RegionA,100
320,RegionB,53
320,RegionC,5
320,RegionD,146
320,RegionE,108
320,RegionF,247
321,RegionA,85
321,RegionB,41
321,RegionC,151
321,RegionD,126
321,RegionE,110
321,RegionF,195
322,RegionA,17
322,RegionB,28
322,RegionC,0
322,RegionD,283
322,RegionE,71
322,RegionF,238
323,RegionA,24
323,RegionB,105
323,RegionC,4
323,RegionD,125
323,RegionE,120
323,RegionF,149
324,RegionA,15
324,RegionB,24
324,RegionC,3
324,RegionD,46
324,RegionE,285
324,RegionF,142
325,RegionA,108
325,RegionB,71
325,RegionC,36
325,RegionD,252
325,RegionE,37
325,RegionF,300
326,RegionA,24
326,RegionB,15
326,RegionC,3
326,RegionD,295
326,RegionE,230
326,RegionF,21
327,RegionA,125
327,RegionB,13
327,RegionC,17
327,RegionD,497
327,RegionE,142
327,RegionF,119
328,RegionA,125
328,RegionB,283
328,RegionC,21
328,RegionD,34
328,RegionE,192
328,RegionF,186
329,RegionA,7
329,RegionB,30
329,RegionC,1
329,RegionD,112
329,RegionE,294
329,RegionF,290
330,RegionA,45
330,RegionB,34
330,RegionC,16
330,RegionD,52
330,RegionE,378
330,RegionF,0
331,RegionA,32
331,RegionB,54
331,RegionC,0
331,RegionD,299
331,RegionE,208
331,RegionF,0
332,RegionA,52
332,RegionB,50
332,RegionC,22
332,RegionD,18
332,RegionE,0
332,RegionF,86
333,RegionA,170
333,RegionB,10
333,RegionC,7
333,RegionD,169
333,RegionE,37
333,RegionF,273
334,RegionA,69
334,RegionB,21
334,RegionC,16
334,RegionD,144
334,RegionE,303
334,RegionF,95
335,RegionA,77
335,RegionB,41
335,RegionC,85
335,RegionD,90
335,RegionE,133
335,RegionF,120
336,RegionA,25
336,RegionB,14
336,RegionC,55
336,RegionD,242
336,RegionE,0
336,RegionF,4
337,RegionA,175
337,RegionB,101
337,RegionC,11
337,RegionD,164
337,RegionE,47
337,RegionF,62
338,RegionA,30
338,RegionB,42
338,RegionC,29
338,RegionD,230
338,RegionE,62
338,RegionF,315
339,RegionA,38
339,RegionB,8
339,RegionC,34
339,RegionD,90
339,RegionE,179
339,RegionF,24
340,RegionA,24
340,RegionB,34
340,RegionC,48
340,RegionD,31
340,RegionE,11
340,RegionF,29
341,RegionA,10
341,RegionB,28
341,RegionC,141
341,RegionD,149
341,RegionE,146
341,RegionF,174
342,RegionA,5
342,RegionB,204
342,RegionC,31
342,RegionD,229
342,RegionE,464
342,RegionF,205
343,RegionA,5
343,RegionB,30
343,RegionC,19
343,RegionD,115
343,RegionE,120
343,RegionF,115
344,RegionA,19
344,RegionB,16
344,RegionC,6
344,RegionD,367
344,RegionE,13
344,RegionF,126
345,RegionA,25
345,RegionB,18
345,RegionC,22
345,RegionD,71
345,RegionE,211
345,RegionF,196
346,RegionA,149
346,RegionB,83
346,RegionC,17
346,RegionD,257
346,RegionE,217
346,RegionF,147
347,RegionA,61
347,RegionB,79
347,RegionC,135
347,RegionD,396
347,RegionE,223
347,RegionF,39
348,RegionA,72
348,RegionB,159
348,RegionC,25
348,RegionD,103
348,RegionE,314
348,RegionF,68
349,RegionA,64
349,RegionB,22
349,RegionC,24
349,RegionD,181
349,RegionE,147
349,RegionF,131
350,RegionA,35
350,RegionB,115
350,RegionC,10
350,RegionD,178
350,RegionE,110
350,RegionF,136
351,RegionA,71
351,RegionB,115
351,RegionC,17
351,RegionD,160
351,RegionE,292
351,RegionF,99
352,RegionA,15
352,RegionB,20
352,RegionC,66
352,RegionD,147
352,RegionE,0
352,RegionF,89
353,RegionA,15
353,RegionB,160
353,RegionC,25
353,RegionD,36
353,RegionE,54
353,RegionF,366
354,RegionA,13
354,RegionB,38
354,RegionC,102
354,RegionD,64
354,RegionE,30
354,RegionF,256
355,RegionA,31
355,RegionB,29
355,RegionC,32
355,RegionD,246
355,RegionE,149
355,RegionF,30
356,RegionA,108
356,RegionB,29
356,RegionC,79
356,RegionD,177
356,RegionE,0
356,RegionF,473
357,RegionA,23
357,RegionB,42
357,RegionC,7
357,RegionD,256
357,RegionE,73
357,RegionF,52
358,RegionA,14
358,RegionB,116
358,RegionC,3
358,RegionD,234
358,RegionE,88
358,RegionF,93
359,RegionA,4
359,RegionB,99
359,RegionC,25
359,RegionD,108
359,RegionE,34
359,RegionF,287
360,RegionA,72
360,RegionB,81
360,RegionC,4
360,RegionD,113
360,RegionE,117
360,RegionF,279
361,RegionA,84
361,RegionB,14
361,RegionC,129
361,RegionD,164
361,RegionE,28
361,RegionF,124
362,RegionA,44
362,RegionB,9
362,RegionC,4
362,RegionD,197
362,RegionE,167
362,RegionF,238
363,RegionA,37
363,RegionB,29
363,RegionC,2
363,RegionD,193
363,RegionE,16
363,RegionF,228
364,RegionA,176
364,RegionB,15
364,RegionC,70
364,RegionD,300
364,RegionE,64
364,RegionF,0
365,RegionA,95
365,RegionB,81
365,RegionC,35
365,RegionD,248
365,RegionE,24
365,RegionF,204
366,RegionA,132
366,RegionB,110
366,RegionC,49
366,RegionD,240
366,RegionE,115
366,RegionF,22
367,RegionA,29
367,RegionB,12
367,RegionC,60
367,RegionD,215
367,RegionE,186
367,RegionF,23
368,RegionA,24
368,RegionB,218
368,RegionC,30
368,RegionD,35
368,RegionE,151
368,RegionF,0
369,RegionA,88
369,RegionB,43
369,RegionC,22
369,RegionD,406
369,RegionE,170
369,RegionF,103
370,RegionA,115
370,RegionB,15
370,RegionC,47
370,RegionD,307
370,RegionE,9
370,RegionF,189
371,RegionA,14
371,RegionB,4
371,RegionC,16
371,RegionD,359
371,RegionE,247
371,RegionF,62
372,RegionA,10
372,RegionB,0
372,RegionC,29
372,RegionD,55
372,RegionE,108
372,RegionF,227
373,RegionA,90
373,RegionB,38
373,RegionC,6
373,RegionD,198
373,RegionE,31
373,RegionF,68
374,RegionA,12
374,RegionB,40
374,RegionC,22
374,RegionD,65
374,RegionE,140
374,RegionF,51
375,RegionA,16
375,RegionB,20
375,RegionC,0
375,RegionD,51
375,RegionE,120
375,RegionF,360
376,RegionA,40
376,RegionB,62
376,RegionC,25
376,RegionD,126
376,RegionE,19
376,RegionF,16
377,RegionA,90
377,RegionB,7
377,RegionC,111
377,RegionD,90
377,RegionE,112
377,RegionF,76
378,RegionA,10
378,RegionB,18
378,RegionC,61
378,RegionD,89
378,RegionE,167
378,RegionF,36
379,RegionA,7
379,RegionB,9
379,RegionC,0
379,RegionD,323
379,RegionE,180
379,RegionF,72
380,RegionA,42
380,RegionB,121
380,RegionC,24
380,RegionD,523
380,RegionE,71
380,RegionF,166
381,RegionA,89
381,RegionB,66
381,RegionC,119
381,RegionD,210
381,RegionE,45
381,RegionF,18
382,RegionA,36
382,RegionB,10
382,RegionC,118
382,RegionD,667
382,RegionE,27
382,RegionF,237
383,RegionA,39
383,RegionB,9
383,RegionC,98
383,RegionD,251
383,RegionE,54
383,RegionF,351
384,RegionA,37
384,RegionB,32
384,RegionC,0
384,RegionD,276
384,RegionE,17
384,RegionF,70
385,RegionA,20
385,RegionB,0
385,RegionC,32
385,RegionD,163
385,RegionE,34
385,RegionF,190
386,RegionA,0
386,RegionB,9
386,RegionC,7
386,RegionD,86
386,RegionE,245
386,RegionF,66
387,RegionA,94
387,RegionB,28
387,RegionC,5
387,RegionD,278
387,RegionE,207
387,RegionF,8
388,RegionA,76
388,RegionB,6
388,RegionC,19
388,RegionD,441
388,RegionE,105
388,RegionF,53
389,RegionA,21
389,RegionB,76
389,RegionC,36
389,RegionD,141
389,RegionE,49
389,RegionF,171
390,RegionA,76
390,RegionB,15
390,RegionC,11
390,RegionD,280
390,RegionE,18
390,RegionF,167
391,RegionA,26
391,RegionB,20
391,RegionC,43
391,RegionD,350
391,RegionE,107
391,RegionF,203
392,RegionA,42
392,RegionB,12
392,RegionC,18
392,RegionD,352
392,RegionE,125
392,RegionF,146
393,RegionA,59
393,RegionB,26
393,RegionC,14
393,RegionD,330
393,RegionE,395
393,RegionF,76
394,RegionA,11
394,RegionB,9
394,RegionC,4
394,RegionD,251
394,RegionE,0
394,RegionF,486
395,RegionA,19
395,RegionB,9
395,RegionC,107
395,RegionD,90
395,RegionE,60
395,RegionF,155
396,RegionA,32
396,RegionB,12
396,RegionC,9
396,RegionD,3
396,RegionE,269
396,RegionF,54
397,RegionA,13
397,RegionB,70
397,RegionC,0
397,RegionD,85
397,RegionE,84
397,RegionF,96
398,RegionA,41
398,RegionB,6
398,RegionC,44
398,RegionD,72
398,RegionE,254
398,RegionF,125
399,RegionA,22
399,RegionB,17
399,RegionC,8
399,RegionD,139
399,RegionE,143
399,RegionF,232
400,RegionA,60
400,RegionB,21
400,RegionC,24
400,RegionD,463
400,RegionE,151
400,RegionF,207
401,RegionA,21
401,RegionB,4
401,RegionC,46
401,RegionD,180
401,RegionE,55
401,RegionF,185
402,RegionA,53
402,RegionB,41
402,RegionC,126
402,RegionD,79
402,RegionE,132
402,RegionF,284
403,RegionA,41
403,RegionB,0
403,RegionC,34
403,RegionD,439
403,RegionE,53
403,RegionF,115
404,RegionA,46
404,RegionB,27
404,RegionC,197
404,RegionD,18
404,RegionE,2
404,RegionF,83
405,RegionA,33
405,RegionB,62
405,RegionC,8
405,RegionD,216
405,RegionE,344
405,RegionF,47
406,RegionA,42
406,RegionB,24
406,RegionC,11
406,RegionD,292
406,RegionE,224
406,RegionF,123
407,RegionA,98
407,RegionB,95
407,RegionC,24
407,RegionD,13
407,RegionE,135
407,RegionF,77
408,RegionA,85
408,RegionB,188
408,RegionC,109
408,RegionD,328
408,RegionE,42
408,RegionF,75
409,RegionA,30
409,RegionB,5
409,RegionC,98
409,RegionD,211
409,RegionE,182
409,RegionF,187
410,RegionA,103
410,RegionB,42
410,RegionC,69
410,RegionD,107
410,RegionE,165
410,RegionF,261
411,RegionA,89
411,RegionB,107
411,RegionC,36
411,RegionD,163
411,RegionE,236
411,RegionF,197
412,RegionA,20
412,RegionB,43
412,RegionC,4
412,RegionD,82
412,RegionE,178
412,RegionF,21
413,RegionA,12
413,RegionB,63
413,RegionC,11
413,RegionD,336
413,RegionE,124
413,RegionF,319
414,RegionA,29
414,RegionB,15
414,RegionC,110
414,RegionD,512
414,RegionE,252
414,RegionF,72
415,RegionA,42
415,RegionB,23
415,RegionC,16
415,RegionD,0
415,RegionE,183
415,RegionF,97
416,RegionA,54
416,RegionB,60
416,RegionC,0
416,RegionD,0
416,RegionE,187
416,RegionF,152
417,RegionA,55
417,RegionB,15
417,RegionC,32
417,RegionD,130
417,RegionE,137
417,RegionF,190
418,RegionA,51
418,RegionB,15
418,RegionC,16
418,RegionD,89
418,RegionE,192
418,RegionF,123
419,RegionA,68
419,RegionB,103
419,RegionC,48
419,RegionD,315
419,RegionE,6
419,RegionF,74
420,RegionA,19
420,RegionB,28
420,RegionC,31
420,RegionD,158
420,RegionE,132
420,RegionF,143
421,RegionA,70
421,RegionB,0
421,RegionC,72
421,RegionD,214
421,RegionE,190
421,RegionF,60
422,RegionA,59
422,RegionB,30
422,RegionC,126
422,RegionD,381
422,RegionE,19
422,RegionF,118
423,RegionA,75
423,RegionB,31
423,RegionC,23
423,RegionD,262
423,RegionE,139
423,RegionF,175
424,RegionA,10
424,RegionB,52
424,RegionC,172
424,RegionD,71
424,RegionE,239
424,RegionF,262
425,RegionA,28
425,RegionB,112
425,RegionC,27
425,RegionD,190
425,RegionE,152
425,RegionF,130
426,RegionA,14
426,RegionB,60
426,RegionC,7
426,RegionD,263
426,RegionE,145
426,RegionF,0
427,RegionA,57
427,RegionB,174
427,RegionC,21
427,RegionD,249
427,RegionE,0
427,RegionF,0
428,RegionA,82
428,RegionB,7
428,RegionC,26
428,RegionD,263
428,RegionE,9
428,RegionF,196
429,RegionA,25
429,RegionB,50
429,RegionC,30
429,RegionD,610
429,RegionE,9
429,RegionF,116
430,RegionA,11
430,RegionB,16
430,RegionC,21
430,RegionD,178
430,RegionE,423
430,RegionF,127
431,RegionA,32
431,RegionB,55
431,RegionC,5
431,RegionD,355
431,RegionE,67
431,RegionF,0
432,RegionA,7
432,RegionB,43
432,RegionC,7
432,RegionD,192
432,RegionE,199
432,RegionF,335
433,RegionA,67
433,RegionB,8
433,RegionC,256
433,RegionD,38
433,RegionE,8
433,RegionF,198
434,RegionA,157
434,RegionB,28
434,RegionC,37
434,RegionD,262
434,RegionE,104
434,RegionF,237
435,RegionA,308
435,RegionB,28
435,RegionC,39
435,RegionD,50
435,RegionE,289
435,RegionF,130
436,RegionA,11
436,RegionB,91
436,RegionC,35
436,RegionD,51
436,RegionE,118
436,RegionF,113
437,RegionA,93
437,RegionB,22
437,RegionC,134
437,RegionD,289
437,RegionE,62
437,RegionF,153
438,RegionA,155
438,RegionB,43
438,RegionC,25
438,RegionD,109
438,RegionE,197
438,RegionF,124
439,RegionA,51
439,RegionB,5
439,RegionC,19
439,RegionD,251
439,RegionE,155
439,RegionF,0
440,RegionA,2
440,RegionB,32
440,RegionC,4
440,RegionD,211
440,RegionE,152
440,RegionF,257
441,RegionA,32
441,RegionB,39
441,RegionC,57
441,RegionD,428
441,RegionE,219
441,RegionF,113
442,RegionA,56
442,RegionB,19
442,RegionC,18
442,RegionD,190
442,RegionE,138
442,RegionF,290
443,RegionA,131
443,RegionB,7
443,RegionC,27
443,RegionD,134
443,RegionE,23
443,RegionF,7
444,RegionA,38
444,RegionB,18
444,RegionC,41
444,RegionD,199
444,RegionE,68
444,RegionF,165
445,RegionA,15
445,RegionB,30
445,RegionC,22
445,RegionD,600
445,RegionE,135
445,RegionF,264
446,RegionA,43
446,RegionB,8
446,RegionC,41
446,RegionD,103
446,RegionE,0
446,RegionF,223
447,RegionA,123
447,RegionB,37
447,RegionC,21
447,RegionD,302
447,RegionE,203
447,RegionF,255
448,RegionA,64
448,RegionB,25
448,RegionC,13
448,RegionD,0
448,RegionE,159
448,RegionF,152
449,RegionA,147
449,RegionB,191
449,RegionC,4
449,RegionD,218
449,RegionE,42
449,RegionF,88
450,RegionA,50
450,RegionB,42
450,RegionC,28
450,RegionD,0
450,RegionE,60
450,RegionF,144
451,RegionA,59
451,RegionB,150
451,RegionC,22
451,RegionD,98
451,RegionE,98
451,RegionF,97
452,RegionA,32
452,RegionB,23
452,RegionC,9
452,RegionD,207
452,RegionE,109
452,RegionF,144
453,RegionA,153
453,RegionB,116
453,RegionC,101
453,RegionD,29
453,RegionE,261
453,RegionF,247
454,RegionA,42
454,RegionB,16
454,RegionC,42
454,RegionD,145
454,RegionE,245
454,RegionF,67
455,RegionA,32
455,RegionB,14
455,RegionC,49
455,RegionD,316
455,RegionE,116
455,RegionF,113
456,RegionA,24
456,RegionB,48
456,RegionC,10
456,RegionD,163
456,RegionE,81
456,RegionF,125
457,RegionA,114
457,RegionB,3
457,RegionC,2
457,RegionD,70
457,RegionE,52
457,RegionF,78
458,RegionA,22
458,RegionB,33
458,RegionC,24
458,RegionD,7
458,RegionE,22
458,RegionF,86
459,RegionA,73
459,RegionB,30
459,RegionC,23
459,RegionD,173
459,RegionE,179
459,RegionF,101
460,RegionA,17
460,RegionB,13
460,RegionC,19
460,RegionD,236
460,RegionE,123
460,RegionF,246
461,RegionA,56
461,RegionB,34
461,RegionC,7
461,RegionD,169
461,RegionE,15
461,RegionF,49
462,RegionA,43
462,RegionB,11
462,RegionC,74
462,RegionD,488
462,RegionE,92
462,RegionF,4
463,RegionA,60
463,RegionB,8
463,RegionC,6
463,RegionD,0
463,RegionE,22
463,RegionF,102
464,RegionA,10
464,RegionB,19
464,RegionC,0
464,RegionD,218
464,RegionE,295
464,RegionF,128
465,RegionA,4
465,RegionB,14
465,RegionC,12
465,RegionD,313
465,RegionE,0
465,RegionF,268
466,RegionA,8
466,RegionB,19
466,RegionC,3
466,RegionD,310
466,RegionE,32
466,RegionF,94
467,RegionA,191
467,RegionB,127
467,RegionC,8
467,RegionD,128
467,RegionE,35
467,RegionF,159
468,RegionA,21
468,RegionB,182
468,RegionC,37
468,RegionD,117
468,RegionE,49
468,RegionF,24
469,RegionA,43
469,RegionB,14
469,RegionC,22
469,RegionD,514
469,RegionE,98
469,RegionF,96
470,RegionA,29
470,RegionB,62
470,RegionC,21
470,RegionD,266
470,RegionE,18
470,RegionF,29
471,RegionA,0
471,RegionB,45
471,RegionC,133
471,RegionD,194
471,RegionE,341
471,RegionF,133
472,RegionA,20
472,RegionB,1
472,RegionC,21
472,RegionD,58
472,RegionE,214
472,RegionF,234
473,RegionA,16
473,RegionB,37
473,RegionC,13
473,RegionD,37
473,RegionE,12
473,RegionF,240
474,RegionA,49
474,RegionB,161
474,RegionC,24
474,RegionD,113
474,RegionE,438
474,RegionF,97
475,RegionA,119
475,RegionB,27
475,RegionC,19
475,RegionD,119
475,RegionE,76
475,RegionF,144
476,RegionA,44
476,RegionB,39
476,RegionC,191
476,RegionD,281
476,RegionE,18
476,RegionF,129
477,RegionA,14
477,RegionB,217
477,RegionC,13
477,RegionD,78
477,RegionE,204
477,RegionF,141
478,RegionA,10
478,RegionB,18
478,RegionC,79
478,RegionD,23
478,RegionE,100
478,RegionF,0
479,RegionA,27
479,RegionB,3
479,RegionC,39
479,RegionD,133
479,RegionE,181
479,RegionF,7
480,RegionA,37
480,RegionB,75
480,RegionC,22
480,RegionD,369
480,RegionE,93
480,RegionF,237
481,RegionA,25
481,RegionB,123
481,RegionC,9
481,RegionD,259
481,RegionE,234
481,RegionF,199
482,RegionA,19
482,RegionB,19
482,RegionC,6
482,RegionD,325
482,RegionE,216
482,RegionF,125
483,RegionA,18
483,RegionB,180
483,RegionC,33
483,RegionD,201
483,RegionE,0
483,RegionF,1
484,RegionA,194
484,RegionB,56
484,RegionC,309
484,RegionD,51
484,RegionE,46
484,RegionF,392
485,RegionA,63
485,RegionB,0
485,RegionC,22
485,RegionD,40
485,RegionE,183
485,RegionF,0
486,RegionA,1
486,RegionB,69
486,RegionC,142
486,RegionD,137
486,RegionE,0
486,RegionF,323
487,RegionA,13
487,RegionB,59
487,RegionC,109
487,RegionD,109
487,RegionE,16
487,RegionF,246
488,RegionA,30
488,RegionB,112
488,RegionC,19
488,RegionD,62
488,RegionE,72
488,RegionF,93
489,RegionA,30
489,RegionB,51
489,RegionC,39
489,RegionD,109
489,RegionE,270
489,RegionF,16
490,RegionA,0
490,RegionB,4
490,RegionC,8
490,RegionD,296
490,RegionE,262
490,RegionF,168
491,RegionA,9
491,RegionB,43
491,RegionC,23
491,RegionD,97
491,RegionE,209
491,RegionF,113
492,RegionA,10
492,RegionB,136
492,RegionC,46
492,RegionD,236
492,RegionE,78
492,RegionF,34
493,RegionA,8
493,RegionB,143
493,RegionC,94
493,RegionD,19
493,RegionE,191
493,RegionF,174
494,RegionA,53
494,RegionB,61
494,RegionC,43
494,RegionD,21
494,RegionE,209
494,RegionF,163
495,RegionA,114
495,RegionB,114
495,RegionC,10
495,RegionD,216
495,RegionE,174
495,RegionF,0
496,RegionA,26
496,RegionB,42
496,RegionC,145
496,RegionD,124
496,RegionE,0
496,RegionF,50
497,RegionA,63
497,RegionB,13
