Hour,Region,TaskType,GPU_Demand
50,RegionD,BatchInference,20
50,RegionD,AITraining,66
50,RegionE,RealTimeInference,0
50,RegionE,BatchInference,0
50,RegionE,AITraining,157
50,RegionF,RealTimeInference,1
50,RegionF,BatchInference,7
50,RegionF,AITraining,85
51,RegionA,RealTimeInference,12
51,RegionA,BatchInference,0
51,RegionA,AITraining,86
51,RegionB,RealTimeInference,14
51,RegionB,BatchInference,24
51,RegionB,AITraining,0
51,RegionC,RealTimeInference,0
51,RegionC,BatchInference,49
51,RegionC,AITraining,75
51,RegionD,RealTimeInference,0
51,RegionD,BatchInference,0
51,RegionD,AITraining,41
51,RegionE,RealTimeInference,5
51,RegionE,BatchInference,0
51,RegionE,AITraining,0
51,RegionF,RealTimeInference,0
51,RegionF,BatchInference,23
51,RegionF,AITraining,243
52,RegionA,RealTimeInference,13
52,RegionA,BatchInference,21
52,RegionA,AITraining,0
52,RegionB,RealTimeInference,4
52,RegionB,BatchInference,0
52,RegionB,AITraining,24
52,RegionC,RealTimeInference,14
52,RegionC,BatchInference,0
52,RegionC,AITraining,0
52,RegionD,RealTimeInference,0
52,RegionD,BatchInference,31
52,RegionD,AITraining,0
52,RegionE,RealTimeInference,2
52,RegionE,BatchInference,0
52,RegionE,AITraining,115
52,RegionF,RealTimeInference,5
52,RegionF,BatchInference,13
52,RegionF,AITraining,53
53,RegionA,RealTimeInference,10
53,RegionA,BatchInference,11
53,RegionA,AITraining,0
53,RegionB,RealTimeInference,12
53,RegionB,BatchInference,7
53,RegionB,AITraining,0
53,RegionC,RealTimeInference,0
53,RegionC,BatchInference,9
53,RegionC,AITraining,32
53,RegionD,RealTimeInference,0
53,RegionD,BatchInference,0
53,RegionD,AITraining,365
53,RegionE,RealTimeInference,0
53,RegionE,BatchInference,16
53,RegionE,AITraining,312
53,RegionF,RealTimeInference,0
53,RegionF,BatchInference,5
53,RegionF,AITraining,71
54,RegionA,RealTimeInference,6
54,RegionA,BatchInference,22
54,RegionA,AITraining,0
54,RegionB,RealTimeInference,21
54,RegionB,BatchInference,30
54,RegionB,AITraining,0
54,RegionC,RealTimeInference,11
54,RegionC,BatchInference,22
54,RegionC,AITraining,0
54,RegionD,RealTimeInference,0
54,RegionD,BatchInference,5
54,RegionD,AITraining,124
54,RegionE,RealTimeInference,0
54,RegionE,BatchInference,7
54,RegionE,AITraining,0
54,RegionF,RealTimeInference,0
54,RegionF,BatchInference,0
54,RegionF,AITraining,289
55,RegionA,RealTimeInference,5
55,RegionA,BatchInference,7
55,RegionA,AITraining,0
55,RegionB,RealTimeInference,4
55,RegionB,BatchInference,0
55,RegionB,AITraining,115
55,RegionC,RealTimeInference,4
55,RegionC,BatchInference,8
55,RegionC,AITraining,0
55,RegionD,RealTimeInference,0
55,RegionD,BatchInference,0
55,RegionD,AITraining,151
55,RegionE,RealTimeInference,0
55,RegionE,BatchInference,22
55,RegionE,AITraining,202
55,RegionF,RealTimeInference,0
55,RegionF,BatchInference,5
55,RegionF,AITraining,0
56,RegionA,RealTimeInference,11
56,RegionA,BatchInference,9
56,RegionA,AITraining,0
56,RegionB,RealTimeInference,12
56,RegionB,BatchInference,9
56,RegionB,AITraining,0
56,RegionC,RealTimeInference,14
56,RegionC,BatchInference,36
56,RegionC,AITraining,0
56,RegionD,RealTimeInference,0
56,RegionD,BatchInference,35
56,RegionD,AITraining,230
56,RegionE,RealTimeInference,0
56,RegionE,BatchInference,33
56,RegionE,AITraining,124
56,RegionF,RealTimeInference,0
56,RegionF,BatchInference,23
56,RegionF,AITraining,0
57,RegionA,RealTimeInference,7
57,RegionA,BatchInference,41
57,RegionA,AITraining,0
57,RegionB,RealTimeInference,1
57,RegionB,BatchInference,24
57,RegionB,AITraining,85
57,RegionC,RealTimeInference,12
57,RegionC,BatchInference,17
57,RegionC,AITraining,0
57,RegionD,RealTimeInference,0
57,RegionD,BatchInference,92
57,RegionD,AITraining,293
57,RegionE,RealTimeInference,0
57,RegionE,BatchInference,41
57,RegionE,AITraining,0
57,RegionF,RealTimeInference,0
57,RegionF,BatchInference,4
57,RegionF,AITraining,246
58,RegionA,RealTimeInference,5
58,RegionA,BatchInference,46
58,RegionA,AITraining,0
58,RegionB,RealTimeInference,7
58,RegionB,BatchInference,29
58,RegionB,AITraining,0
58,RegionC,RealTimeInference,1
58,RegionC,BatchInference,12
58,RegionC,AITraining,125
58,RegionD,RealTimeInference,0
58,RegionD,BatchInference,6
58,RegionD,AITraining,349
58,RegionE,RealTimeInference,0
58,RegionE,BatchInference,12
58,RegionE,AITraining,0
58,RegionF,RealTimeInference,0
58,RegionF,BatchInference,0
58,RegionF,AITraining,42
59,RegionA,RealTimeInference,0
59,RegionA,BatchInference,0
59,RegionA,AITraining,0
59,RegionB,RealTimeInference,13
59,RegionB,BatchInference,16
59,RegionB,AITraining,0
59,RegionC,RealTimeInference,7
59,RegionC,BatchInference,14
59,RegionC,AITraining,0
59,RegionD,RealTimeInference,1
59,RegionD,BatchInference,7
59,RegionD,AITraining,44
59,RegionE,RealTimeInference,0
59,RegionE,BatchInference,0
59,RegionE,AITraining,33
59,RegionF,RealTimeInference,0
59,RegionF,BatchInference,7
59,RegionF,AITraining,0
60,RegionA,RealTimeInference,8
60,RegionA,BatchInference,7
60,RegionA,AITraining,0
60,RegionB,RealTimeInference,14
60,RegionB,BatchInference,33
60,RegionB,AITraining,0
60,RegionC,RealTimeInference,7
60,RegionC,BatchInference,18
60,RegionC,AITraining,92
60,RegionD,RealTimeInference,0
60,RegionD,BatchInference,0
60,RegionD,AITraining,246
60,RegionE,RealTimeInference,0
60,RegionE,BatchInference,0
60,RegionE,AITraining,97
60,RegionF,RealTimeInference,4
60,RegionF,BatchInference,20
60,RegionF,AITraining,0
61,RegionA,RealTimeInference,23
61,RegionA,BatchInference,4
61,RegionA,AITraining,0
61,RegionB,RealTimeInference,0
61,RegionB,BatchInference,43
61,RegionB,AITraining,0
61,RegionC,RealTimeInference,7
61,RegionC,BatchInference,13
61,RegionC,AITraining,0
61,RegionD,RealTimeInference,6
61,RegionD,BatchInference,23
61,RegionD,AITraining,308
61,RegionE,RealTimeInference,6
61,RegionE,BatchInference,0
61,RegionE,AITraining,182
61,RegionF,RealTimeInference,0
61,RegionF,BatchInference,0
61,RegionF,AITraining,242
62,RegionA,RealTimeInference,10
62,RegionA,BatchInference,17
62,RegionA,AITraining,100
62,RegionB,RealTimeInference,5
62,RegionB,BatchInference,42
62,RegionB,AITraining,0
62,RegionC,RealTimeInference,0
62,RegionC,BatchInference,0
62,RegionC,AITraining,0
62,RegionD,RealTimeInference,5
62,RegionD,BatchInference,20
62,RegionD,AITraining,176
62,RegionE,RealTimeInference,6
62,RegionE,BatchInference,0
62,RegionE,AITraining,0
62,RegionF,RealTimeInference,0
62,RegionF,BatchInference,0
62,RegionF,AITraining,132
63,RegionA,RealTimeInference,6
63,RegionA,BatchInference,35
63,RegionA,AITraining,97
63,RegionB,RealTimeInference,1
63,RegionB,BatchInference,20
63,RegionB,AITraining,0
63,RegionC,RealTimeInference,7
63,RegionC,BatchInference,18
63,RegionC,AITraining,0
63,RegionD,RealTimeInference,0
63,RegionD,BatchInference,8
63,RegionD,AITraining,411
63,RegionE,RealTimeInference,0
63,RegionE,BatchInference,14
63,RegionE,AITraining,82
63,RegionF,RealTimeInference,6
63,RegionF,BatchInference,15
63,RegionF,AITraining,25
64,RegionA,RealTimeInference,2
64,RegionA,BatchInference,18
64,RegionA,AITraining,0
64,RegionB,RealTimeInference,1
64,RegionB,BatchInference,23
64,RegionB,AITraining,0
64,RegionC,RealTimeInference,3
64,RegionC,BatchInference,18
64,RegionC,AITraining,57
64,RegionD,RealTimeInference,0
64,RegionD,BatchInference,23
64,RegionD,AITraining,201
64,RegionE,RealTimeInference,0
64,RegionE,BatchInference,0
64,RegionE,AITraining,0
64,RegionF,RealTimeInference,0
64,RegionF,BatchInference,24
64,RegionF,AITraining,99
65,RegionA,RealTimeInference,0
65,RegionA,BatchInference,9
65,RegionA,AITraining,0
65,RegionB,RealTimeInference,17
65,RegionB,BatchInference,4
65,RegionB,AITraining,0
65,RegionC,RealTimeInference,5
65,RegionC,BatchInference,0
65,RegionC,AITraining,0
65,RegionD,RealTimeInference,0
65,RegionD,BatchInference,12
65,RegionD,AITraining,168
65,RegionE,RealTimeInference,0
65,RegionE,BatchInference,18
65,RegionE,AITraining,65
65,RegionF,RealTimeInference,0
65,RegionF,BatchInference,36
65,RegionF,AITraining,79
66,RegionA,RealTimeInference,1
66,RegionA,BatchInference,67
66,RegionA,AITraining,92
66,RegionB,RealTimeInference,6
66,RegionB,BatchInference,9
66,RegionB,AITraining,0
66,RegionC,RealTimeInference,1
66,RegionC,BatchInference,20
66,RegionC,AITraining,0
66,RegionD,RealTimeInference,0
66,RegionD,BatchInference,80
66,RegionD,AITraining,290
66,RegionE,RealTimeInference,0
66,RegionE,BatchInference,0
66,RegionE,AITraining,60
66,RegionF,RealTimeInference,0
66,RegionF,BatchInference,20
66,RegionF,AITraining,126
67,RegionA,RealTimeInference,23
67,RegionA,BatchInference,13
67,RegionA,AITraining,102
67,RegionB,RealTimeInference,4
67,RegionB,BatchInference,15
67,RegionB,AITraining,0
67,RegionC,RealTimeInference,4
67,RegionC,BatchInference,27
67,RegionC,AITraining,43
67,RegionD,RealTimeInference,0
67,RegionD,BatchInference,14
67,RegionD,AITraining,196
67,RegionE,RealTimeInference,2
67,RegionE,BatchInference,18
67,RegionE,AITraining,63
67,RegionF,RealTimeInference,12
67,RegionF,BatchInference,15
67,RegionF,AITraining,213
68,RegionA,RealTimeInference,5
68,RegionA,BatchInference,9
68,RegionA,AITraining,0
68,RegionB,RealTimeInference,6
68,RegionB,BatchInference,0
68,RegionB,AITraining,0
68,RegionC,RealTimeInference,7
68,RegionC,BatchInference,29
68,RegionC,AITraining,0
68,RegionD,RealTimeInference,4
68,RegionD,BatchInference,9
68,RegionD,AITraining,120
68,RegionE,RealTimeInference,0
68,RegionE,BatchInference,0
68,RegionE,AITraining,97
68,RegionF,RealTimeInference,0
68,RegionF,BatchInference,0
68,RegionF,AITraining,0
69,RegionA,RealTimeInference,0
69,RegionA,BatchInference,15
69,RegionA,AITraining,92
69,RegionB,RealTimeInference,15
69,RegionB,BatchInference,4
69,RegionB,AITraining,104
69,RegionC,RealTimeInference,0
69,RegionC,BatchInference,32
69,RegionC,AITraining,0
69,RegionD,RealTimeInference,0
69,RegionD,BatchInference,31
69,RegionD,AITraining,288
69,RegionE,RealTimeInference,0
69,RegionE,BatchInference,19
69,RegionE,AITraining,291
69,RegionF,RealTimeInference,0
69,RegionF,BatchInference,19
69,RegionF,AITraining,174
70,RegionA,RealTimeInference,5
70,RegionA,BatchInference,16
70,RegionA,AITraining,23
70,RegionB,RealTimeInference,5
70,RegionB,BatchInference,30
70,RegionB,AITraining,0
70,RegionC,RealTimeInference,5
70,RegionC,BatchInference,26
70,RegionC,AITraining,80
70,RegionD,RealTimeInference,0
70,RegionD,BatchInference,0
70,RegionD,AITraining,0
70,RegionE,RealTimeInference,0
70,RegionE,BatchInference,21
70,RegionE,AITraining,208
70,RegionF,RealTimeInference,3
70,RegionF,BatchInference,9
70,RegionF,AITraining,28
71,RegionA,RealTimeInference,4
71,RegionA,BatchInference,48
71,RegionA,AITraining,0
71,RegionB,RealTimeInference,12
71,RegionB,BatchInference,11
71,RegionB,AITraining,0
71,RegionC,RealTimeInference,10
71,RegionC,BatchInference,0
71,RegionC,AITraining,61
71,RegionD,RealTimeInference,0
71,RegionD,BatchInference,26
71,RegionD,AITraining,0
71,RegionE,RealTimeInference,0
71,RegionE,BatchInference,0
71,RegionE,AITraining,159
71,RegionF,RealTimeInference,0
71,RegionF,BatchInference,0
71,RegionF,AITraining,318
72,RegionA,RealTimeInference,5
72,RegionA,BatchInference,0
72,RegionA,AITraining,120
72,RegionB,RealTimeInference,2
72,RegionB,BatchInference,22
72,RegionB,AITraining,0
72,RegionC,RealTimeInference,17
72,RegionC,BatchInference,16
72,RegionC,AITraining,0
72,RegionD,RealTimeInference,7
72,RegionD,BatchInference,38
72,RegionD,AITraining,77
72,RegionE,RealTimeInference,0
72,RegionE,BatchInference,10
72,RegionE,AITraining,62
72,RegionF,RealTimeInference,0
72,RegionF,BatchInference,7
72,RegionF,AITraining,116
73,RegionA,RealTimeInference,14
73,RegionA,BatchInference,44
73,RegionA,AITraining,0
73,RegionB,RealTimeInference,14
73,RegionB,BatchInference,12
73,RegionB,AITraining,0
73,RegionC,RealTimeInference,5
73,RegionC,BatchInference,22
73,RegionC,AITraining,0
73,RegionD,RealTimeInference,0
73,RegionD,BatchInference,18
73,RegionD,AITraining,0
73,RegionE,RealTimeInference,1
73,RegionE,BatchInference,20
73,RegionE,AITraining,151
73,RegionF,RealTimeInference,0
73,RegionF,BatchInference,35
73,RegionF,AITraining,60
74,RegionA,RealTimeInference,6
74,RegionA,BatchInference,19
74,RegionA,AITraining,0
74,RegionB,RealTimeInference,6
74,RegionB,BatchInference,42
74,RegionB,AITraining,0
74,RegionC,RealTimeInference,15
74,RegionC,BatchInference,15
74,RegionC,AITraining,0
74,RegionD,RealTimeInference,0
74,RegionD,BatchInference,0
74,RegionD,AITraining,380
74,RegionE,RealTimeInference,0
74,RegionE,BatchInference,20
74,RegionE,AITraining,355
74,RegionF,RealTimeInference,6
74,RegionF,BatchInference,0
74,RegionF,AITraining,0
75,RegionA,RealTimeInference,7
75,RegionA,BatchInference,0
75,RegionA,AITraining,0
75,RegionB,RealTimeInference,7
75,RegionB,BatchInference,15
75,RegionB,AITraining,0
75,RegionC,RealTimeInference,7
75,RegionC,BatchInference,22
75,RegionC,AITraining,0
75,RegionD,RealTimeInference,0
75,RegionD,BatchInference,20
75,RegionD,AITraining,310
75,RegionE,RealTimeInference,0
75,RegionE,BatchInference,15
75,RegionE,AITraining,220
75,RegionF,RealTimeInference,6
75,RegionF,BatchInference,21
75,RegionF,AITraining,224
76,RegionA,RealTimeInference,3
76,RegionA,BatchInference,22
76,RegionA,AITraining,0
76,RegionB,RealTimeInference,6
76,RegionB,BatchInference,0
76,RegionB,AITraining,0
76,RegionC,RealTimeInference,1
76,RegionC,BatchInference,27
76,RegionC,AITraining,0
76,RegionD,RealTimeInference,4
76,RegionD,BatchInference,15
76,RegionD,AITraining,303
76,RegionE,RealTimeInference,0
76,RegionE,BatchInference,23
76,RegionE,AITraining,147
76,RegionF,RealTimeInference,0
76,RegionF,BatchInference,20
76,RegionF,AITraining,78
77,RegionA,RealTimeInference,19
77,RegionA,BatchInference,61
77,RegionA,AITraining,117
77,RegionB,RealTimeInference,20
77,RegionB,BatchInference,0
77,RegionB,AITraining,0
77,RegionC,RealTimeInference,8
77,RegionC,BatchInference,0
77,RegionC,AITraining,67
77,RegionD,RealTimeInference,0
77,RegionD,BatchInference,7
77,RegionD,AITraining,121
77,RegionE,RealTimeInference,0
77,RegionE,BatchInference,14
77,RegionE,AITraining,0
77,RegionF,RealTimeInference,0
77,RegionF,BatchInference,8
77,RegionF,AITraining,197
78,RegionA,RealTimeInference,15
78,RegionA,BatchInference,36
78,RegionA,AITraining,0
78,RegionB,RealTimeInference,12
78,RegionB,BatchInference,0
78,RegionB,AITraining,0
78,RegionC,RealTimeInference,4
78,RegionC,BatchInference,0
78,RegionC,AITraining,0
78,RegionD,RealTimeInference,0
78,RegionD,BatchInference,22
78,RegionD,AITraining,138
78,RegionE,RealTimeInference,0
78,RegionE,BatchInference,13
78,RegionE,AITraining,99
78,RegionF,RealTimeInference,0
78,RegionF,BatchInference,0
78,RegionF,AITraining,0
79,RegionA,RealTimeInference,8
79,RegionA,BatchInference,25
79,RegionA,AITraining,0
79,RegionB,RealTimeInference,5
79,RegionB,BatchInference,32
79,RegionB,AITraining,0
79,RegionC,RealTimeInference,3
79,RegionC,BatchInference,18
79,RegionC,AITraining,125
79,RegionD,RealTimeInference,0
79,RegionD,BatchInference,5
79,RegionD,AITraining,0
79,RegionE,RealTimeInference,0
79,RegionE,BatchInference,17
79,RegionE,AITraining,100
79,RegionF,RealTimeInference,6
79,RegionF,BatchInference,0
79,RegionF,AITraining,56
80,RegionA,RealTimeInference,0
80,RegionA,BatchInference,0
80,RegionA,AITraining,0
80,RegionB,RealTimeInference,20
80,RegionB,BatchInference,14
80,RegionB,AITraining,54
80,RegionC,RealTimeInference,13
80,RegionC,BatchInference,34
80,RegionC,AITraining,0
80,RegionD,RealTimeInference,0
80,RegionD,BatchInference,32
80,RegionD,AITraining,105
80,RegionE,RealTimeInference,6
80,RegionE,BatchInference,0
80,RegionE,AITraining,27
80,RegionF,RealTimeInference,5
80,RegionF,BatchInference,0
80,RegionF,AITraining,189
81,RegionA,RealTimeInference,8
81,RegionA,BatchInference,60
81,RegionA,AITraining,0
81,RegionB,RealTimeInference,6
81,RegionB,BatchInference,0
81,RegionB,AITraining,0
81,RegionC,RealTimeInference,17
81,RegionC,BatchInference,11
81,RegionC,AITraining,0
81,RegionD,RealTimeInference,2
81,RegionD,BatchInference,55
81,RegionD,AITraining,35
81,RegionE,RealTimeInference,0
81,RegionE,BatchInference,27
81,RegionE,AITraining,141
81,RegionF,RealTimeInference,0
81,RegionF,BatchInference,0
81,RegionF,AITraining,25
82,RegionA,RealTimeInference,5
82,RegionA,BatchInference,21
82,RegionA,AITraining,92
82,RegionB,RealTimeInference,0
82,RegionB,BatchInference,0
82,RegionB,AITraining,91
82,RegionC,RealTimeInference,8
82,RegionC,BatchInference,42
82,RegionC,AITraining,0
82,RegionD,RealTimeInference,0
82,RegionD,BatchInference,11
82,RegionD,AITraining,231
82,RegionE,RealTimeInference,5
82,RegionE,BatchInference,0
82,RegionE,AITraining,121
82,RegionF,RealTimeInference,3
82,RegionF,BatchInference,21
82,RegionF,AITraining,92
83,RegionA,RealTimeInference,3
83,RegionA,BatchInference,13
83,RegionA,AITraining,47
83,RegionB,RealTimeInference,14
83,RegionB,BatchInference,18
83,RegionB,AITraining,124
83,RegionC,RealTimeInference,7
83,RegionC,BatchInference,18
83,RegionC,AITraining,66
83,RegionD,RealTimeInference,0
83,RegionD,BatchInference,0
83,RegionD,AITraining,70
83,RegionE,RealTimeInference,0
83,RegionE,BatchInference,25
83,RegionE,AITraining,108
83,RegionF,RealTimeInference,0
83,RegionF,BatchInference,0
83,RegionF,AITraining,114
84,RegionA,RealTimeInference,8
84,RegionA,BatchInference,17
84,RegionA,AITraining,0
84,RegionB,RealTimeInference,1
84,RegionB,BatchInference,0
84,RegionB,AITraining,106
84,RegionC,RealTimeInference,9
84,RegionC,BatchInference,0
84,RegionC,AITraining,0
84,RegionD,RealTimeInference,0
84,RegionD,BatchInference,54
84,RegionD,AITraining,161
84,RegionE,RealTimeInference,0
84,RegionE,BatchInference,0
84,RegionE,AITraining,109
84,RegionF,RealTimeInference,0
84,RegionF,BatchInference,0
84,RegionF,AITraining,116
85,RegionA,RealTimeInference,4
85,RegionA,BatchInference,17
85,RegionA,AITraining,0
85,RegionB,RealTimeInference,6
85,RegionB,BatchInference,13
85,RegionB,AITraining,0
85,RegionC,RealTimeInference,13
85,RegionC,BatchInference,35
85,RegionC,AITraining,135
85,RegionD,RealTimeInference,0
85,RegionD,BatchInference,58
85,RegionD,AITraining,0
85,RegionE,RealTimeInference,0
85,RegionE,BatchInference,0
85,RegionE,AITraining,0
85,RegionF,RealTimeInference,5
85,RegionF,BatchInference,9
85,RegionF,AITraining,108
86,RegionA,RealTimeInference,18
86,RegionA,BatchInference,18
86,RegionA,AITraining,0
86,RegionB,RealTimeInference,7
86,RegionB,BatchInference,32
86,RegionB,AITraining,0
86,RegionC,RealTimeInference,7
86,RegionC,BatchInference,0
86,RegionC,AITraining,0
86,RegionD,RealTimeInference,7
86,RegionD,BatchInference,0
86,RegionD,AITraining,93
86,RegionE,RealTimeInference,3
86,RegionE,BatchInference,0
86,RegionE,AITraining,117
86,RegionF,RealTimeInference,0
86,RegionF,BatchInference,34
86,RegionF,AITraining,44
87,RegionA,RealTimeInference,19
87,RegionA,BatchInference,0
87,RegionA,AITraining,0
87,RegionB,RealTimeInference,0
87,RegionB,BatchInference,72
87,RegionB,AITraining,0
87,RegionC,RealTimeInference,0
87,RegionC,BatchInference,4
87,RegionC,AITraining,121
87,RegionD,RealTimeInference,0
87,RegionD,BatchInference,11
87,RegionD,AITraining,18
87,RegionE,RealTimeInference,7
87,RegionE,BatchInference,38
87,RegionE,AITraining,285
87,RegionF,RealTimeInference,0
87,RegionF,BatchInference,18
87,RegionF,AITraining,140
88,RegionA,RealTimeInference,7
88,RegionA,BatchInference,18
88,RegionA,AITraining,0
88,RegionB,RealTimeInference,18
88,RegionB,BatchInference,22
88,RegionB,AITraining,0
88,RegionC,RealTimeInference,2
88,RegionC,BatchInference,0
88,RegionC,AITraining,183
88,RegionD,RealTimeInference,0
88,RegionD,BatchInference,40
88,RegionD,AITraining,238
88,RegionE,RealTimeInference,0
88,RegionE,BatchInference,16
88,RegionE,AITraining,82
