datetime,source_date,source_time,price_yuan_per_kwh
2025-01-04 03:20:00,2025-01-04,03:20:00,0.4696
2025-01-04 03:30:00,2025-01-04,03:30:00,0.4065
2025-01-04 03:40:00,2025-01-04,03:40:00,0.3808
2025-01-04 03:50:00,2025-01-04,03:50:00,0.4117
2025-01-04 04:00:00,2025-01-04,04:00:00,0.4371
2025-01-04 04:10:00,2025-01-04,04:10:00,0.3845
2025-01-04 04:20:00,2025-01-04,04:20:00,0.3654
2025-01-04 04:30:00,2025-01-04,04:30:00,0.3969
2025-01-04 04:40:00,2025-01-04,04:40:00,0.3876
2025-01-04 04:50:00,2025-01-04,04:50:00,0.3758
2025-01-04 05:00:00,2025-01-04,05:00:00,0.3939
2025-01-04 05:10:00,2025-01-04,05:10:00,0.4301
2025-01-04 05:20:00,2025-01-04,05:20:00,0.4571
2025-01-04 05:30:00,2025-01-04,05:30:00,0.4388
2025-01-04 05:40:00,2025-01-04,05:40:00,0.3941
2025-01-04 05:50:00,2025-01-04,05:50:00,0.5642
2025-01-04 06:00:00,2025-01-04,06:00:00,0.8311
2025-01-04 06:10:00,2025-01-04,06:10:00,0.8207
2025-01-04 06:20:00,2025-01-04,06:20:00,0.7788
2025-01-04 06:30:00,2025-01-04,06:30:00,0.8186
2025-01-04 06:40:00,2025-01-04,06:40:00,0.8131
2025-01-04 06:50:00,2025-01-04,06:50:00,0.835
2025-01-04 07:00:00,2025-01-04,07:00:00,0.8869
2025-01-04 07:10:00,2025-01-04,07:10:00,0.8838
2025-01-04 07:20:00,2025-01-04,07:20:00,0.8788
2025-01-04 07:30:00,2025-01-04,07:30:00,0.8424
2025-01-04 07:40:00,2025-01-04,07:40:00,0.7257
2025-01-04 07:50:00,2025-01-04,07:50:00,0.8551
2025-01-04 08:00:00,2025-01-04,08:00:00,1.1396
2025-01-04 08:10:00,2025-01-04,08:10:00,1.138
2025-01-04 08:20:00,2025-01-04,08:20:00,1.0508
2025-01-04 08:30:00,2025-01-04,08:30:00,1.0267
2025-01-04 08:40:00,2025-01-04,08:40:00,1.0131
2025-01-04 08:50:00,2025-01-04,08:50:00,1.0211
2025-01-04 09:00:00,2025-01-04,09:00:00,1.0292
2025-01-04 09:10:00,2025-01-04,09:10:00,0.9925
2025-01-04 09:20:00,2025-01-04,09:20:00,0.9697
2025-01-04 09:30:00,2025-01-04,09:30:00,0.9606
2025-01-04 09:40:00,2025-01-04,09:40:00,0.9244
2025-01-04 09:50:00,2025-01-04,09:50:00,0.9924
2025-01-04 10:00:00,2025-01-04,10:00:00,1.1301
2025-01-04 10:10:00,2025-01-04,10:10:00,1.1488
2025-01-04 10:20:00,2025-01-04,10:20:00,1.0848
2025-01-04 10:30:00,2025-01-04,10:30:00,1.0572
2025-01-04 10:40:00,2025-01-04,10:40:00,1.1096
2025-01-04 10:50:00,2025-01-04,10:50:00,0.9051
2025-01-04 11:00:00,2025-01-04,11:00:00,0.5315
2025-01-04 11:10:00,2025-01-04,11:10:00,0.4397
2025-01-04 11:20:00,2025-01-04,11:20:00,0.4636
2025-01-04 11:30:00,2025-01-04,11:30:00,0.4419
2025-01-04 11:40:00,2025-01-04,11:40:00,0.3939
2025-01-04 11:50:00,2025-01-04,11:50:00,0.3981
2025-01-04 12:00:00,2025-01-04,12:00:00,0.4295
2025-01-04 12:10:00,2025-01-04,12:10:00,0.3941
2025-01-04 12:20:00,2025-01-04,12:20:00,0.3811
2025-01-04 12:30:00,2025-01-04,12:30:00,0.3926
2025-01-04 12:40:00,2025-01-04,12:40:00,0.3697
2025-01-04 12:50:00,2025-01-04,12:50:00,0.5282
2025-01-04 13:00:00,2025-01-04,13:00:00,0.7912
2025-01-04 13:10:00,2025-01-04,13:10:00,0.8441
2025-01-04 13:20:00,2025-01-04,13:20:00,0.864
2025-01-04 13:30:00,2025-01-04,13:30:00,0.8946
2025-01-04 13:40:00,2025-01-04,13:40:00,0.8151
2025-01-04 13:50:00,2025-01-04,13:50:00,0.8737
2025-01-04 14:00:00,2025-01-04,14:00:00,1.075
2025-01-04 14:10:00,2025-01-04,14:10:00,1.1536
2025-01-04 14:20:00,2025-01-04,14:20:00,1.1227
2025-01-04 14:30:00,2025-01-04,14:30:00,1.1281
2025-01-04 14:40:00,2025-01-04,14:40:00,1.2428
2025-01-04 14:50:00,2025-01-04,14:50:00,1.0389
2025-01-04 15:00:00,2025-01-04,15:00:00,0.6296
2025-01-04 15:10:00,2025-01-04,15:10:00,0.5808
2025-01-04 15:20:00,2025-01-04,15:20:00,0.6177
2025-01-04 15:30:00,2025-01-04,15:30:00,0.6095
2025-01-04 15:40:00,2025-01-04,15:40:00,0.7062
2025-01-04 15:50:00,2025-01-04,15:50:00,0.7472
2025-01-04 16:00:00,2025-01-04,16:00:00,0.7101
2025-01-04 16:10:00,2025-01-04,16:10:00,0.7465
2025-01-04 16:20:00,2025-01-04,16:20:00,0.8249
2025-01-04 16:30:00,2025-01-04,16:30:00,0.8753
2025-01-04 16:40:00,2025-01-04,16:40:00,0.8564
2025-01-04 16:50:00,2025-01-04,16:50:00,0.8049
2025-01-04 17:00:00,2025-01-04,17:00:00,0.7732
2025-01-04 17:10:00,2025-01-04,17:10:00,0.7906
2025-01-04 17:20:00,2025-01-04,17:20:00,0.8109
2025-01-04 17:30:00,2025-01-04,17:30:00,0.7864
2025-01-04 17:40:00,2025-01-04,17:40:00,0.7433
2025-01-04 17:50:00,2025-01-04,17:50:00,0.9155
2025-01-04 18:00:00,2025-01-04,18:00:00,1.1747
2025-01-04 18:10:00,2025-01-04,18:10:00,1.1496
2025-01-04 18:20:00,2025-01-04,18:20:00,1.1356
2025-01-04 18:30:00,2025-01-04,18:30:00,1.2054
2025-01-04 18:40:00,2025-01-04,18:40:00,1.1481
2025-01-04 18:50:00,2025-01-04,18:50:00,1.1774
2025-01-04 19:00:00,2025-01-04,19:00:00,1.3124
2025-01-04 19:10:00,2025-01-04,19:10:00,1.3397
2025-01-04 19:20:00,2025-01-04,19:20:00,1.3324
2025-01-04 19:30:00,2025-01-04,19:30:00,1.3378
2025-01-04 19:40:00,2025-01-04,19:40:00,1.3244
2025-01-04 19:50:00,2025-01-04,19:50:00,1.3422
2025-01-04 20:00:00,2025-01-04,20:00:00,1.3735
2025-01-04 20:10:00,2025-01-04,20:10:00,1.3426
2025-01-04 20:20:00,2025-01-04,20:20:00,1.3005
2025-01-04 20:30:00,2025-01-04,20:30:00,1.3382
2025-01-04 20:40:00,2025-01-04,20:40:00,1.4459
2025-01-04 20:50:00,2025-01-04,20:50:00,1.2084
2025-01-04 21:00:00,2025-01-04,21:00:00,0.7845
2025-01-04 21:10:00,2025-01-04,21:10:00,0.7694
2025-01-04 21:20:00,2025-01-04,21:20:00,0.8245
2025-01-04 21:30:00,2025-01-04,21:30:00,0.7872
2025-01-04 21:40:00,2025-01-04,21:40:00,0.8061
2025-01-04 21:50:00,2025-01-04,21:50:00,0.6242
2025-01-04 22:00:00,2025-01-04,22:00:00,0.3346
2025-01-04 22:10:00,2025-01-04,22:10:00,0.328
2025-01-04 22:20:00,2025-01-04,22:20:00,0.3735
2025-01-04 22:30:00,2025-01-04,22:30:00,0.3452
2025-01-04 22:40:00,2025-01-04,22:40:00,0.3503
2025-01-04 22:50:00,2025-01-04,22:50:00,0.37
2025-01-04 23:00:00,2025-01-04,23:00:00,0.3727
2025-01-04 23:10:00,2025-01-04,23:10:00,0.3542
2025-01-04 23:20:00,2025-01-04,23:20:00,0.3347
2025-01-04 23:30:00,2025-01-04,23:30:00,0.3288
2025-01-04 23:40:00,2025-01-04,23:40:00,0.3431
2025-01-04 23:50:00,2025-01-04,23:50:00,0.3977
2025-01-05 00:00:00,2025-01-04,0:00+1,0.4727
2025-01-05 00:10:00,2025-01-05,00:10:00,0.513
2025-01-05 00:20:00,2025-01-05,00:20:00,0.4996
2025-01-05 00:30:00,2025-01-05,00:30:00,0.4592
2025-01-05 00:40:00,2025-01-05,00:40:00,0.4443
2025-01-05 00:50:00,2025-01-05,00:50:00,0.4638
2025-01-05 01:00:00,2025-01-05,01:00:00,0.4802
2025-01-05 01:10:00,2025-01-05,01:10:00,0.4531
2025-01-05 01:20:00,2025-01-05,01:20:00,0.4653
2025-01-05 01:30:00,2025-01-05,01:30:00,0.5107
2025-01-05 01:40:00,2025-01-05,01:40:00,0.496
2025-01-05 01:50:00,2025-01-05,01:50:00,0.4595
2025-01-05 02:00:00,2025-01-05,02:00:00,0.4584
2025-01-05 02:10:00,2025-01-05,02:10:00,0.51
2025-01-05 02:20:00,2025-01-05,02:20:00,0.5354
2025-01-05 02:30:00,2025-01-05,02:30:00,0.5071
2025-01-05 02:40:00,2025-01-05,02:40:00,0.4753
2025-01-05 02:50:00,2025-01-05,02:50:00,0.4953
2025-01-05 03:00:00,2025-01-05,03:00:00,0.5293
2025-01-05 03:10:00,2025-01-05,03:10:00,0.494
2025-01-05 03:20:00,2025-01-05,03:20:00,0.4913
2025-01-05 03:30:00,2025-01-05,03:30:00,0.5221
2025-01-05 03:40:00,2025-01-05,03:40:00,0.4888
2025-01-05 03:50:00,2025-01-05,03:50:00,0.4845
2025-01-05 04:00:00,2025-01-05,04:00:00,0.5289
2025-01-05 04:10:00,2025-01-05,04:10:00,0.5298
2025-01-05 04:20:00,2025-01-05,04:20:00,0.4449
2025-01-05 04:30:00,2025-01-05,04:30:00,0.391
2025-01-05 04:40:00,2025-01-05,04:40:00,0.5233
2025-01-05 04:50:00,2025-01-05,04:50:00,0.5815
2025-01-05 05:00:00,2025-01-05,05:00:00,0.491
2025-01-05 05:10:00,2025-01-05,05:10:00,0.4385
2025-01-05 05:20:00,2025-01-05,05:20:00,0.4867
2025-01-05 05:30:00,2025-01-05,05:30:00,0.5408
2025-01-05 05:40:00,2025-01-05,05:40:00,0.4999
2025-01-05 05:50:00,2025-01-05,05:50:00,0.7075
2025-01-05 06:00:00,2025-01-05,06:00:00,1.0662
2025-01-05 06:10:00,2025-01-05,06:10:00,1.1024
2025-01-05 06:20:00,2025-01-05,06:20:00,1.0399
2025-01-05 06:30:00,2025-01-05,06:30:00,1.0398
2025-01-05 06:40:00,2025-01-05,06:40:00,1.0355
2025-01-05 06:50:00,2025-01-05,06:50:00,1.0195
2025-01-05 07:00:00,2025-01-05,07:00:00,1.0146
2025-01-05 07:10:00,2025-01-05,07:10:00,1.0421
2025-01-05 07:20:00,2025-01-05,07:20:00,1.0635
2025-01-05 07:30:00,2025-01-05,07:30:00,1.0264
2025-01-05 07:40:00,2025-01-05,07:40:00,0.9565
2025-01-05 07:50:00,2025-01-05,07:50:00,1.1622
2025-01-05 08:00:00,2025-01-05,08:00:00,1.478
2025-01-05 08:10:00,2025-01-05,08:10:00,1.414
2025-01-05 08:20:00,2025-01-05,08:20:00,1.34
2025-01-05 08:30:00,2025-01-05,08:30:00,1.3734
2025-01-05 08:40:00,2025-01-05,08:40:00,1.2727
2025-01-05 08:50:00,2025-01-05,08:50:00,1.2399
2025-01-05 09:00:00,2025-01-05,09:00:00,1.3046
2025-01-05 09:10:00,2025-01-05,09:10:00,1.2835
2025-01-05 09:20:00,2025-01-05,09:20:00,1.2865
2025-01-05 09:30:00,2025-01-05,09:30:00,1.3004
2025-01-05 09:40:00,2025-01-05,09:40:00,1.2006
2025-01-05 09:50:00,2025-01-05,09:50:00,1.205
2025-01-05 10:00:00,2025-01-05,10:00:00,1.3243
2025-01-05 10:10:00,2025-01-05,10:10:00,1.3472
2025-01-05 10:20:00,2025-01-05,10:20:00,1.3489
2025-01-05 10:30:00,2025-01-05,10:30:00,1.4069
2025-01-05 10:40:00,2025-01-05,10:40:00,1.4532
2025-01-05 10:50:00,2025-01-05,10:50:00,1.1563
2025-01-05 11:00:00,2025-01-05,11:00:00,0.7145
2025-01-05 11:10:00,2025-01-05,11:10:00,0.6992
2025-01-05 11:20:00,2025-01-05,11:20:00,0.804
2025-01-05 11:30:00,2025-01-05,11:30:00,0.7843
2025-01-05 11:40:00,2025-01-05,11:40:00,0.7018
2025-01-05 11:50:00,2025-01-05,11:50:00,0.6889
2025-01-05 12:00:00,2025-01-05,12:00:00,0.7372
2025-01-05 12:10:00,2025-01-05,12:10:00,0.7215
2025-01-05 12:20:00,2025-01-05,12:20:00,0.6703
2025-01-05 12:30:00,2025-01-05,12:30:00,0.6101
2025-01-05 12:40:00,2025-01-05,12:40:00,0.5765
2025-01-05 12:50:00,2025-01-05,12:50:00,0.7921
2025-01-05 13:00:00,2025-01-05,13:00:00,1.1015
2025-01-05 13:10:00,2025-01-05,13:10:00,1.0947
2025-01-05 13:20:00,2025-01-05,13:20:00,1.0296
2025-01-05 13:30:00,2025-01-05,13:30:00,1.0503
2025-01-05 13:40:00,2025-01-05,13:40:00,1.0732
2025-01-05 13:50:00,2025-01-05,13:50:00,1.2356
2025-01-05 14:00:00,2025-01-05,14:00:00,1.4592
2025-01-05 14:10:00,2025-01-05,14:10:00,1.4822
2025-01-05 14:20:00,2025-01-05,14:20:00,1.4052
2025-01-05 14:30:00,2025-01-05,14:30:00,1.402
2025-01-05 14:40:00,2025-01-05,14:40:00,1.5008
2025-01-05 14:50:00,2025-01-05,14:50:00,1.2596
2025-01-05 15:00:00,2025-01-05,15:00:00,0.8415
2025-01-05 15:10:00,2025-01-05,15:10:00,0.8746
2025-01-05 15:20:00,2025-01-05,15:20:00,0.9755
2025-01-05 15:30:00,2025-01-05,15:30:00,0.9403
2025-01-05 15:40:00,2025-01-05,15:40:00,0.9573
2025-01-05 15:50:00,2025-01-05,15:50:00,1.0176
2025-01-05 16:00:00,2025-01-05,16:00:00,1.0519
2025-01-05 16:10:00,2025-01-05,16:10:00,1.0209
2025-01-05 16:20:00,2025-01-05,16:20:00,1.0226
2025-01-05 16:30:00,2025-01-05,16:30:00,1.0649
2025-01-05 16:40:00,2025-01-05,16:40:00,1.0676
2025-01-05 16:50:00,2025-01-05,16:50:00,1.0922
2025-01-05 17:00:00,2025-01-05,17:00:00,1.1287
2025-01-05 17:10:00,2025-01-05,17:10:00,1.0993
2025-01-05 17:20:00,2025-01-05,17:20:00,1.0817
2025-01-05 17:30:00,2025-01-05,17:30:00,1.086
2025-01-05 17:40:00,2025-01-05,17:40:00,1.0632
2025-01-05 17:50:00,2025-01-05,17:50:00,1.1474
2025-01-05 18:00:00,2025-01-05,18:00:00,1.3008
2025-01-05 18:10:00,2025-01-05,18:10:00,1.3326
2025-01-05 18:20:00,2025-01-05,18:20:00,1.3145
2025-01-05 18:30:00,2025-01-05,18:30:00,1.3003
2025-01-05 18:40:00,2025-01-05,18:40:00,1.2869
2025-01-05 18:50:00,2025-01-05,18:50:00,1.3792
2025-01-05 19:00:00,2025-01-05,19:00:00,1.5174
2025-01-05 19:10:00,2025-01-05,19:10:00,1.5251
2025-01-05 19:20:00,2025-01-05,19:20:00,1.5216
2025-01-05 19:30:00,2025-01-05,19:30:00,1.5409
2025-01-05 19:40:00,2025-01-05,19:40:00,1.507
2025-01-05 19:50:00,2025-01-05,19:50:00,1.5355
2025-01-05 20:00:00,2025-01-05,20:00:00,1.5677
2025-01-05 20:10:00,2025-01-05,20:10:00,1.4373
2025-01-05 20:20:00,2025-01-05,20:20:00,1.4271
2025-01-05 20:30:00,2025-01-05,20:30:00,1.5707
2025-01-05 20:40:00,2025-01-05,20:40:00,1.5747
2025-01-05 20:50:00,2025-01-05,20:50:00,1.3071
2025-01-05 21:00:00,2025-01-05,21:00:00,0.969
2025-01-05 21:10:00,2025-01-05,21:10:00,0.9178
2025-01-05 21:20:00,2025-01-05,21:20:00,0.9911
2025-01-05 21:30:00,2025-01-05,21:30:00,1.0402
2025-01-05 21:40:00,2025-01-05,21:40:00,1.0241
2025-01-05 21:50:00,2025-01-05,21:50:00,0.759
2025-01-05 22:00:00,2025-01-05,22:00:00,0.4174
2025-01-05 22:10:00,2025-01-05,22:10:00,0.3978
2025-01-05 22:20:00,2025-01-05,22:20:00,0.4453
2025-01-05 22:30:00,2025-01-05,22:30:00,0.4222
2025-01-05 22:40:00,2025-01-05,22:40:00,0.4373
2025-01-05 22:50:00,2025-01-05,22:50:00,0.4458
2025-01-05 23:00:00,2025-01-05,23:00:00,0.4306
2025-01-05 23:10:00,2025-01-05,23:10:00,0.4316
2025-01-05 23:20:00,2025-01-05,23:20:00,0.4418
2025-01-05 23:30:00,2025-01-05,23:30:00,0.4489
2025-01-05 23:40:00,2025-01-05,23:40:00,0.4548
2025-01-05 23:50:00,2025-01-05,23:50:00,0.4854
2025-01-06 00:00:00,2025-01-05,0:00+1,0.4954
2025-01-06 00:10:00,2025-01-06,00:10:00,0.4137
2025-01-06 00:20:00,2025-01-06,00:20:00,0.371
2025-01-06 00:30:00,2025-01-06,00:30:00,0.4096
2025-01-06 00:40:00,2025-01-06,00:40:00,0.4503
2025-01-06 00:50:00,2025-01-06,00:50:00,0.4856
2025-01-06 01:00:00,2025-01-06,01:00:00,0.4971
2025-01-06 01:10:00,2025-01-06,01:10:00,0.4637
2025-01-06 01:20:00,2025-01-06,01:20:00,0.4676
2025-01-06 01:30:00,2025-01-06,01:30:00,0.4987
2025-01-06 01:40:00,2025-01-06,01:40:00,0.4672
2025-01-06 01:50:00,2025-01-06,01:50:00,0.4376
2025-01-06 02:00:00,2025-01-06,02:00:00,0.449
2025-01-06 02:10:00,2025-01-06,02:10:00,0.4742
2025-01-06 02:20:00,2025-01-06,02:20:00,0.4841
2025-01-06 02:30:00,2025-01-06,02:30:00,0.4826
2025-01-06 02:40:00,2025-01-06,02:40:00,0.4897
2025-01-06 02:50:00,2025-01-06,02:50:00,0.4623
2025-01-06 03:00:00,2025-01-06,03:00:00,0.4363
2025-01-06 03:10:00,2025-01-06,03:10:00,0.4965
2025-01-06 03:20:00,2025-01-06,03:20:00,0.5502
2025-01-06 03:30:00,2025-01-06,03:30:00,0.5438
2025-01-06 03:40:00,2025-01-06,03:40:00,0.5124
2025-01-06 03:50:00,2025-01-06,03:50:00,0.5038
2025-01-06 04:00:00,2025-01-06,04:00:00,0.5101
2025-01-06 04:10:00,2025-01-06,04:10:00,0.4914
2025-01-06 04:20:00,2025-01-06,04:20:00,0.5078
2025-01-06 04:30:00,2025-01-06,04:30:00,0.5463
2025-01-06 04:40:00,2025-01-06,04:40:00,0.526
2025-01-06 04:50:00,2025-01-06,04:50:00,0.4892
2025-01-06 05:00:00,2025-01-06,05:00:00,0.4815
2025-01-06 05:10:00,2025-01-06,05:10:00,0.512
2025-01-06 05:20:00,2025-01-06,05:20:00,0.5553
2025-01-06 05:30:00,2025-01-06,05:30:00,0.5507
2025-01-06 05:40:00,2025-01-06,05:40:00,0.4957
2025-01-06 05:50:00,2025-01-06,05:50:00,0.7059
2025-01-06 06:00:00,2025-01-06,06:00:00,1.0634
2025-01-06 06:10:00,2025-01-06,06:10:00,1.1058
2025-01-06 06:20:00,2025-01-06,06:20:00,1.0381
2025-01-06 06:30:00,2025-01-06,06:30:00,1.0438
2025-01-06 06:40:00,2025-01-06,06:40:00,1.0971
2025-01-06 06:50:00,2025-01-06,06:50:00,1.1165
2025-01-06 07:00:00,2025-01-06,07:00:00,1.0706
2025-01-06 07:10:00,2025-01-06,07:10:00,0.9975
2025-01-06 07:20:00,2025-01-06,07:20:00,0.9627
2025-01-06 07:30:00,2025-01-06,07:30:00,0.9316
2025-01-06 07:40:00,2025-01-06,07:40:00,0.8622
2025-01-06 07:50:00,2025-01-06,07:50:00,1.083
2025-01-06 08:00:00,2025-01-06,08:00:00,1.4752
2025-01-06 08:10:00,2025-01-06,08:10:00,1.5469
2025-01-06 08:20:00,2025-01-06,08:20:00,1.4735
2025-01-06 08:30:00,2025-01-06,08:30:00,1.413
2025-01-06 08:40:00,2025-01-06,08:40:00,1.3525
2025-01-06 08:50:00,2025-01-06,08:50:00,1.3484
2025-01-06 09:00:00,2025-01-06,09:00:00,1.3766
2025-01-06 09:10:00,2025-01-06,09:10:00,1.3481
2025-01-06 09:20:00,2025-01-06,09:20:00,1.3104
2025-01-06 09:30:00,2025-01-06,09:30:00,1.2715
2025-01-06 09:40:00,2025-01-06,09:40:00,1.2089
2025-01-06 09:50:00,2025-01-06,09:50:00,1.2693
2025-01-06 10:00:00,2025-01-06,10:00:00,1.4114
2025-01-06 10:10:00,2025-01-06,10:10:00,1.4281
2025-01-06 10:20:00,2025-01-06,10:20:00,1.3742
2025-01-06 10:30:00,2025-01-06,10:30:00,1.3777
2025-01-06 10:40:00,2025-01-06,10:40:00,1.4627
2025-01-06 10:50:00,2025-01-06,10:50:00,1.241
2025-01-06 11:00:00,2025-01-06,11:00:00,0.8319
2025-01-06 11:10:00,2025-01-06,11:10:00,0.7676
2025-01-06 11:20:00,2025-01-06,11:20:00,0.8016
2025-01-06 11:30:00,2025-01-06,11:30:00,0.7755
2025-01-06 11:40:00,2025-01-06,11:40:00,0.7834
2025-01-06 11:50:00,2025-01-06,11:50:00,0.7757
2025-01-06 12:00:00,2025-01-06,12:00:00,0.7266
2025-01-06 12:10:00,2025-01-06,12:10:00,0.6765
2025-01-06 12:20:00,2025-01-06,12:20:00,0.6714
2025-01-06 12:30:00,2025-01-06,12:30:00,0.66
2025-01-06 12:40:00,2025-01-06,12:40:00,0.5867
2025-01-06 12:50:00,2025-01-06,12:50:00,0.7517
2025-01-06 13:00:00,2025-01-06,13:00:00,1.0617
2025-01-06 13:10:00,2025-01-06,13:10:00,1.096
2025-01-06 13:20:00,2025-01-06,13:20:00,1.049
2025-01-06 13:30:00,2025-01-06,13:30:00,1.0552
2025-01-06 13:40:00,2025-01-06,13:40:00,1.0688
2025-01-06 13:50:00,2025-01-06,13:50:00,1.1917
2025-01-06 14:00:00,2025-01-06,14:00:00,1.3552
2025-01-06 14:10:00,2025-01-06,14:10:00,1.3629
2025-01-06 14:20:00,2025-01-06,14:20:00,1.3391
2025-01-06 14:30:00,2025-01-06,14:30:00,1.3968
2025-01-06 14:40:00,2025-01-06,14:40:00,1.4785
2025-01-06 14:50:00,2025-01-06,14:50:00,1.2459
2025-01-06 15:00:00,2025-01-06,15:00:00,0.8753
2025-01-06 15:10:00,2025-01-06,15:10:00,0.8997
2025-01-06 15:20:00,2025-01-06,15:20:00,0.9615
2025-01-06 15:30:00,2025-01-06,15:30:00,0.9187
2025-01-06 15:40:00,2025-01-06,15:40:00,0.9842
2025-01-06 15:50:00,2025-01-06,15:50:00,1.0234
2025-01-06 16:00:00,2025-01-06,16:00:00,0.9977
2025-01-06 16:10:00,2025-01-06,16:10:00,1.023
2025-01-06 16:20:00,2025-01-06,16:20:00,1.084
2025-01-06 16:30:00,2025-01-06,16:30:00,1.1241
2025-01-06 16:40:00,2025-01-06,16:40:00,1.1065
2025-01-06 16:50:00,2025-01-06,16:50:00,1.0959
2025-01-06 17:00:00,2025-01-06,17:00:00,1.1034
2025-01-06 17:10:00,2025-01-06,17:10:00,1.0879
2025-01-06 17:20:00,2025-01-06,17:20:00,1.1137
2025-01-06 17:30:00,2025-01-06,17:30:00,1.15
2025-01-06 17:40:00,2025-01-06,17:40:00,1.1148
2025-01-06 17:50:00,2025-01-06,17:50:00,1.1925
2025-01-06 18:00:00,2025-01-06,18:00:00,1.3245
2025-01-06 18:10:00,2025-01-06,18:10:00,1.2612
2025-01-06 18:20:00,2025-01-06,18:20:00,1.2213
2025-01-06 18:30:00,2025-01-06,18:30:00,1.2522
2025-01-06 18:40:00,2025-01-06,18:40:00,1.2041
2025-01-06 18:50:00,2025-01-06,18:50:00,1.2891
2025-01-06 19:00:00,2025-01-06,19:00:00,1.4825
2025-01-06 19:10:00,2025-01-06,19:10:00,1.5215
2025-01-06 19:20:00,2025-01-06,19:20:00,1.5075
2025-01-06 19:30:00,2025-01-06,19:30:00,1.5134
2025-01-06 19:40:00,2025-01-06,19:40:00,1.5089
2025-01-06 19:50:00,2025-01-06,19:50:00,1.5407
2025-01-06 20:00:00,2025-01-06,20:00:00,1.5791
2025-01-06 20:10:00,2025-01-06,20:10:00,1.5354
2025-01-06 20:20:00,2025-01-06,20:20:00,1.474
2025-01-06 20:30:00,2025-01-06,20:30:00,1.5014
2025-01-06 20:40:00,2025-01-06,20:40:00,1.6135
2025-01-06 20:50:00,2025-01-06,20:50:00,1.3842
2025-01-06 21:00:00,2025-01-06,21:00:00,0.9569
2025-01-06 21:10:00,2025-01-06,21:10:00,0.9221
2025-01-06 21:20:00,2025-01-06,21:20:00,0.9743
2025-01-06 21:30:00,2025-01-06,21:30:00,0.9819
2025-01-06 21:40:00,2025-01-06,21:40:00,1.0738
2025-01-06 21:50:00,2025-01-06,21:50:00,0.8284
2025-01-06 22:00:00,2025-01-06,22:00:00,0.4028
2025-01-06 22:10:00,2025-01-06,22:10:00,0.4182
2025-01-06 22:20:00,2025-01-06,22:20:00,0.4898
2025-01-06 22:30:00,2025-01-06,22:30:00,0.4212
2025-01-06 22:40:00,2025-01-06,22:40:00,0.4059
2025-01-06 22:50:00,2025-01-06,22:50:00,0.4106
2025-01-06 23:00:00,2025-01-06,23:00:00,0.4248
2025-01-06 23:10:00,2025-01-06,23:10:00,0.4868
2025-01-06 23:20:00,2025-01-06,23:20:00,0.496
2025-01-06 23:30:00,2025-01-06,23:30:00,0.4427
2025-01-06 23:40:00,2025-01-06,23:40:00,0.4191
2025-01-06 23:50:00,2025-01-06,23:50:00,0.4222
2025-01-07 00:00:00,2025-01-06,0:00+1,0.4366
2025-01-07 00:10:00,2025-01-07,00:10:00,0.451
2025-01-07 00:20:00,2025-01-07,00:20:00,0.4223
2025-01-07 00:30:00,2025-01-07,00:30:00,0.3841
2025-01-07 00:40:00,2025-01-07,00:40:00,0.4153
2025-01-07 00:50:00,2025-01-07,00:50:00,0.4405
2025-01-07 01:00:00,2025-01-07,01:00:00,0.4371
2025-01-07 01:10:00,2025-01-07,01:10:00,0.4502
2025-01-07 01:20:00,2025-01-07,01:20:00,0.4317
2025-01-07 01:30:00,2025-01-07,01:30:00,0.4038
2025-01-07 01:40:00,2025-01-07,01:40:00,0.4422
2025-01-07 01:50:00,2025-01-07,01:50:00,0.4623
2025-01-07 02:00:00,2025-01-07,02:00:00,0.4421
2025-01-07 02:10:00,2025-01-07,02:10:00,0.4509
2025-01-07 02:20:00,2025-01-07,02:20:00,0.5051
2025-01-07 02:30:00,2025-01-07,02:30:00,0.5456
2025-01-07 02:40:00,2025-01-07,02:40:00,0.5
2025-01-07 02:50:00,2025-01-07,02:50:00,0.4821
2025-01-07 03:00:00,2025-01-07,03:00:00,0.5007
2025-01-07 03:10:00,2025-01-07,03:10:00,0.4588
2025-01-07 03:20:00,2025-01-07,03:20:00,0.4372
2025-01-07 03:30:00,2025-01-07,03:30:00,0.45
2025-01-07 03:40:00,2025-01-07,03:40:00,0.4296
2025-01-07 03:50:00,2025-01-07,03:50:00,0.4276
2025-01-07 04:00:00,2025-01-07,04:00:00,0.4593
2025-01-07 04:10:00,2025-01-07,04:10:00,0.4822
2025-01-07 04:20:00,2025-01-07,04:20:00,0.4889
2025-01-07 04:30:00,2025-01-07,04:30:00,0.4816
2025-01-07 04:40:00,2025-01-07,04:40:00,0.4665
2025-01-07 04:50:00,2025-01-07,04:50:00,0.4657
2025-01-07 05:00:00,2025-01-07,05:00:00,0.4864
2025-01-07 05:10:00,2025-01-07,05:10:00,0.511
2025-01-07 05:20:00,2025-01-07,05:20:00,0.4975
2025-01-07 05:30:00,2025-01-07,05:30:00,0.4443
2025-01-07 05:40:00,2025-01-07,05:40:00,0.4339
2025-01-07 05:50:00,2025-01-07,05:50:00,0.6862
2025-01-07 06:00:00,2025-01-07,06:00:00,1.0389
2025-01-07 06:10:00,2025-01-07,06:10:00,1.077
2025-01-07 06:20:00,2025-01-07,06:20:00,1.0245
2025-01-07 06:30:00,2025-01-07,06:30:00,1.0423
